"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr"
116,35.8954669886667,1,45.981791672,2024-09-23 07:37:06.986,4.83333333333333,"Mp","Machine plot",10.0863246833333
116,35.8954669886667,2,26.318350048,2024-09-23 07:45:06.604,4.83333333333333,"0-bp","No acid",-9.57711694066667
116,35.8954669886667,3,33.244573,2024-09-23 07:53:06.496,4.83333333333333,"1.5","Low acid",-2.65089398866667
116,35.8954669886667,4,30.914744058,2024-09-23 08:01:06.743,4.83333333333333,"2.9","Medium acid",-4.98072293066667
116,35.8954669886667,6,37.030755469,2024-09-23 08:17:05.822,4.83333333333333,"0-bp","No acid",1.13528848033333
116,35.8954669886667,7,24.731500149,2024-09-23 08:25:04.578,4.83333333333333,"5.7","High acid",-11.1639668396667
116,35.8954669886667,8,54.186587628,2024-09-23 08:33:05.726,4.83333333333333,"Mp","Machine plot",18.2911206393333
116,35.8954669886667,10,57.744721881,2024-09-23 08:49:04.206,4.83333333333333,"1.5","Low acid",21.8492548923333
116,35.8954669886667,11,52.295858663,2024-09-23 08:57:04.006,4.83333333333333,"2.9","Medium acid",16.4003916743333
116,35.8954669886667,12,69.841255106,2024-09-23 09:05:04.049,4.83333333333333,"Mp","Machine plot",33.9457881173333
116,35.8954669886667,13,57.994261518,2024-09-23 09:13:03.368,4.83333333333333,"5.7","High acid",22.0987945293333
116,35.8954669886667,14,62.973593276,2024-09-23 09:21:02.839,4.83333333333333,"0-bp","No acid",27.0781262873333
116,35.8954669886667,15,59.325029394,2024-09-23 09:29:03.01,4.83333333333333,"1.5","Low acid",23.4295624053333
116,35.8954669886667,17,68.602678969,2024-09-23 09:45:02.367,4.83333333333333,"2.9","Medium acid",32.7072119803333
116,35.8954669886667,18,88.33529785,2024-09-23 09:53:02.207,4.83333333333333,"Mp","Machine plot",52.4398308613333
116,35.8954669886667,19,62.394420088,2024-09-23 10:01:02.006,4.83333333333333,"5.7","High acid",26.4989530993333
119,60.2984746513333,1,64.464445068,2024-09-23 10:09:02.732,4.95833333333333,"Mp","Machine plot",4.16597041666667
119,60.2984746513333,2,45.427250548,2024-09-23 10:17:02.19,4.95833333333333,"0-bp","No acid",-14.8712241033333
119,60.2984746513333,3,57.562341125,2024-09-23 10:25:01.691,4.95833333333333,"1.5","Low acid",-2.73613352633333
119,60.2984746513333,4,58.490595403,2024-09-23 10:33:00.884,4.95833333333333,"2.9","Medium acid",-1.80787924833334
119,60.2984746513333,6,60.975078185,2024-09-23 10:49:00.954,4.95833333333333,"0-bp","No acid",0.676603533666665
119,60.2984746513333,7,58.9000624,2024-09-23 10:57:00.28,4.95833333333333,"5.7","High acid",-1.39841225133333
119,60.2984746513333,8,89.900709622,2024-09-23 11:04:59.845,4.95833333333333,"Mp","Machine plot",29.6022349706667
119,60.2984746513333,10,88.062387383,2024-09-23 11:20:59.535,4.95833333333333,"1.5","Low acid",27.7639127316667
119,60.2984746513333,11,101.97157287,2024-09-23 11:28:59.858,4.95833333333333,"2.9","Medium acid",41.6730982186667
119,60.2984746513333,12,110.83450662,2024-09-23 11:36:59.367,4.95833333333333,"Mp","Machine plot",50.5360319686667
119,60.2984746513333,13,95.339900692,2024-09-23 11:44:58.977,4.95833333333333,"5.7","High acid",35.0414260406667
119,60.2984746513333,14,82.655151412,2024-09-23 11:52:59.243,4.95833333333333,"0-bp","No acid",22.3566767606667
119,60.2984746513333,15,91.700982968,2024-09-23 12:00:58.703,4.95833333333333,"1.5","Low acid",31.4025083166667
119,60.2984746513333,17,121.92738774,2024-09-23 12:16:57.693,4.95833333333333,"2.9","Medium acid",61.6289130886667
119,60.2984746513333,18,107.97766379,2024-09-23 12:24:58.188,4.95833333333333,"Mp","Machine plot",47.6791891386667
119,60.2984746513333,19,97.182050342,2024-09-23 12:32:57.631,4.95833333333333,"5.7","High acid",36.8835756906667
