"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","Flux_pentanoic_acid","Flux_isoprene","Flux_butandione","Flux_acetaldehyde","Flux_butanone","Flux_acetic_acid","Flux_H2S","Flux_acetone","Flux_methylphenol","Flux_trimethylamine","Flux_ethylphenol","Flux_butanoic_acid","Flux_formic_acid","Flux_methanol","Flux_phenol","Flux_propanoic_acid","Flux_methanthiol","Flux_dimethyl_sulfide","Flux_methyl_indole","hours"
176,"PTRMS","Plot1",1.5,731.834716796875,7.41736368305846,0.138037013718985,7.14681283295172,7.68791453316521,-1.09965185857313,0.0384561977767259,-1.17502553350316,-1.02427818364311,-0.092793726481594,0.0237589316850649,-0.139360940534112,-0.0462265124290758,0.430232159814834,0.016245811681212,0.398390568616882,0.462073751012785,32349,29.293443383103,107.5,23.36,4.9226067401954,0.0736915,11.1,0.03446,3.318,2.563,1.464,1.876,35.861,0.124,1e+05,74,2024-09-22 03:30:00,-3.13932503894924,0.0736914826712808,1.46397483802509,3.31811758822832,2.56340317953247,0.736370283520719,10.2206802914517,101584.947574196,2,0.0344563253225832,0.4,0.5,0.02,1.464,6.113,0,0,0.00267266792449171,0,0,0,0,0,0,0,0,0,0.00130960114874597,0,0,0,0,0,0.00201226509010079,87
177,"PTRMS","Plot1",1.5,731.834716796875,15.4130786322618,0.229642658589533,14.9629818442462,15.8631754202773,-1.22981890943204,0.0439871753325322,-1.3160332323834,-1.14360458648067,-0.0439860382825825,0.0334498186422331,-0.109547271648557,0.0215751950833919,0.580336573612087,0.0202153724002907,0.540714692199487,0.619958455024687,53504,46.1137541118421,179.7,25.68,7.04312869747045,0.0570909,12.1,0.06175,3.271,2.724,1.511,1.876,55.611,0.124,1e+05,75,2024-09-22 04:00:00,-1.33268794911788,0.0570908867933206,1.51106202916578,3.27088989668933,2.72364177578148,0.487214943404878,10.302537840925,101516.396544338,2,0.0617475096313917,0.4,0.5,0.02,1.511,6.579,0,0,0,0,0,0,0,0,0,0,0.00583078164617213,0,0,0,0.00253483550769809,0,0.000561586442690443,0,0,87.5
178,"PTRMS","Plot1",1.5,731.834716796875,18.6533408989133,0.313576815020153,18.0387341960316,19.2679476017951,-1.2780065542719,0.04269020187347,-1.3616788251862,-1.1943342833576,0.352498175220969,0.0470897245869571,0.260202893868172,0.444793456573767,0.42203783326324,0.0203043901936565,0.38224147806987,0.46183418845661,39840,70.4482881526104,314.8,26.76,5.44865417051747,0.0369375,5.5,0.1023,3.496,4.34,1.426,1.875,320.401,0.125,1e+05,78,2024-09-22 04:30:00,-0.789993853386877,NA,1.42596059983315,3.49550319434264,4.3401304307888,0.268567637067458,10.1920171888989,101449.75828111,2,NA,0.4,0.5,0.02,1.426,5.762,0.000584321256372571,0,0.00285852508660372,0,0.00565053507081013,0.0181234642313311,0,0.0653028697329212,0.00038107028738627,0.00164764391451793,0.00524770348155492,0.000681894930909559,0.00831286750108618,0.00509985326738122,0.00228135195692829,1.49051649392877e-06,0.000505427798421398,0,0,88
179,"PTRMS","Plot1",1.5,731.834716796875,20.1087826946005,0.460432708460281,19.2063402457623,21.0112251434388,-0.585360510586476,0.0414485993838018,-0.666599255883087,-0.504121765289865,0.143340981356573,0.0693167071924557,0.00748108731613925,0.279200875397006,0.374323748578372,0.0151270458849385,0.344674924588992,0.403972572567752,18136,148.282294883105,2768.8,40.44,1.26149142387286,0.0237449,-2.2,0.1566,6.003,7.856,1.351,1.875,0.241,0.125,1e+05,66,2024-09-22 05:00:00,0.518515980663659,NA,1.35077481120869,NA,NA,0.147383554507986,9.6279912475789,101408.160556711,2,NA,0.4,0.5,0.02,0.885,2.917,0.00116864251274514,0,0.00571705017320743,0,0.0113010701416203,0.0362469284626622,0,0.130605739465842,0.000762140574772541,0.00329528782903587,0.0046646253169377,0.00136378986181912,0.0166257350021724,0.0101997065347624,0.00202786840615848,2.98103298785753e-06,0.000449269154152354,0,0,88.5
180,"PTRMS","Plot1",1.5,731.834716796875,7.87301524064427,0.210124946679298,7.46117292805663,8.28485755323191,-1.93110045924862,0.0632239608114128,-2.05501864527564,-1.8071822732216,-9.63377515780709e-05,0.039743287794468,-0.0779926932951741,0.0778000177920179,0.215113470847,0.0121721158230197,0.191256273456307,0.238970668237694,17603,65.8727716866443,262.2,22.74,2.94864335705749,0.0455746,3.6,0.04528,5.301,4.144,1.239,1.875,359.056,0.125,1e+05,66,2024-09-22 05:30:00,-2.2751975661164,NA,1.23929203826559,NA,4.14399212061863,0.424242639730359,9.43319108531311,101422.071733133,2,0.0452834931999732,0.4,0.5,0.02,1.239,4.335,0.00175296376911771,0,0.00857557525981115,0,0.0169516052124304,0.0543703926939933,0,0.195908609198763,0.00114321086215881,0.0049429317435538,0.00408154715232049,0.00204568479272868,0.0249386025032585,0.0152995598021437,0.00177438485538867,4.47154948178629e-06,0.00039311050988331,0,0,89
181,"PTRMS","Plot1",1.5,731.834716796875,22.2725062861201,0.607875579038215,21.0810776233505,23.4639349488896,-4.23835626440346,0.167483355267453,-4.56662158198406,-3.91009094682287,-0.0349208578039741,0.0732987266548443,-0.178585461042797,0.108743745434849,0.150804661112953,0.0146708126253948,0.122050048704156,0.179559273521751,20570,307.65939718036,2155.9,40.88,0.0631059249022941,0.0354114,-33.5,0.1484,7.069,3.495,0.668,1.875,190.535,0.125,1e+05,60,2024-09-22 06:00:00,0.114845960994443,NA,0.668309660584666,NA,3.49507861087272,0.224535819113178,8.90650136338851,101402.708598437,2,NA,0.4,0.5,0.02,0.634,2.931,0.00233728502549028,0,0.0114341003464149,0,0.0226021402832405,0.0724938569253244,0,0.261211478931685,0.00152428114954508,0.00659057565807173,0.00349846898770328,0.00272757972363823,0.0332514700043447,0.0203994130695249,0.00152090130461886,5.96206597571506e-06,0.000336951865614266,0,0,89.5
182,"PTRMS","Plot1",1.5,731.834716796875,7.4646456245476,0.514857532160807,6.45553119025867,8.47376005883653,-2.22753234328211,0.167934532347518,-2.55668196239366,-1.89838272417056,0.141310004320225,0.0378981856038171,0.067030026389888,0.215589982250563,0.0978450770796224,0.013414613682009,0.0715525991583768,0.124137555000868,5032,303.998449920509,4676,27.91,0.22179061803171,0.0237112,-4.1,0.003044,11.601,5.928,0.936,1.875,71.412,0.125,1e+05,76,2024-09-22 06:30:00,0.280811295966282,NA,0.936495019212388,NA,NA,0.380753837140473,8.44134641749072,101399.747456526,2,0.00304382746293296,0.4,0.5,0.02,0.702,2.833,0.00292160628186286,0,0.0142926254330186,0,0.0282526753540506,0.0906173211566554,0,0.326514348664606,0.00190535143693135,0.00823821957258966,0.00291539082308607,0.00340947465454779,0.0415643375054309,0.0254992663369061,0.00126741775384905,7.45258246964382e-06,0.000280793221345221,0,0,90
183,"PTRMS","Plot1",1.5,731.834716796875,35.6507300289919,0.733191377951044,34.2136839407636,37.0877761172203,-4.96966363728698,0.147800939676153,-5.25935166224937,-4.67997561232459,0.0681922981441888,0.0804615067671408,-0.0895112660682082,0.225895862356586,0.228065507681435,0.0208886038361835,0.187124100929999,0.26900691443287,32487,269.188290700896,3113.3,49.73,-1.28109579255276,0.0391213,-29.6,0.4681,6.497,3.236,0.616,1.875,180.553,0.125,1e+05,55,2024-09-22 07:00:00,0.174623198070395,NA,0.616256125193682,NA,3.2363223957844,0.135704703636601,7.87132188469609,101400.39685403,2,NA,0.4,0.5,0.02,0.581,3.068,0.00350592753823543,0,0.0171511505196223,0,0.0339032104248607,0.108740785387987,0,0.391817218397527,0.00228642172431762,0.0098858634871076,0.00233231265846885,0.00409136958545735,0.0498772050065171,0.0305991196042873,0.00101393420307924,8.94309896357259e-06,0.000224634577076177,0,0,90.5
184,"PTRMS","Plot1",1.5,731.834716796875,7.22132430410638,0.349877061575644,6.53556956418679,7.90707904402598,-1.18131518821297,0.0643967752604919,-1.30753207614368,-1.05509830028226,-0.0317431609960024,0.026926673089579,-0.0845191092627681,0.0210327872707633,0.0878398576927379,0.00722863554855373,0.07367182087361,0.102007894511866,5861,153.164016379457,537.3,15.03,1.05636393965126,0.0156967,4.2,0.003088,6.691,5.392,1.252,1.875,0.456,0.125,1e+05,66,2024-09-22 07:30:00,-0.0802806219370552,NA,1.25155311321914,NA,NA,0.25148844865366,7.87238465414258,101397.336788311,2,0.00308781335637777,0.4,0.5,0.02,1.252,4.418,0.004090248794608,0,0.020009675606226,0,0.0395537454956709,0.126864249619318,0,0.457120088130448,0.00266749201170389,0.0115335074016255,0.00174923449385164,0.00477326451636691,0.0581900725076032,0.0356989728716686,0.000760450652309429,1.04336154575014e-05,0.000168475932807133,0,0,91
185,"PTRMS","Plot1",1.5,731.834716796875,28.3938879050969,0.314515305079009,27.7774417732359,29.0103340369578,-1.89991629491107,0.0746918530017969,-2.04631140866529,-1.75352118115684,0.121302417090395,0.0414733220348438,0.0400152157016382,0.202589618479152,0.570602303285218,0.0208802786921037,0.529677213713844,0.611527392856591,80705,74.8775515767301,680.9,38.56,3.02050511856718,0.0762866,-260.5,0.5966,3.479,1.705,0.95,1.874,5.675,0.126,1e+05,68,2024-09-22 08:00:00,0.147430437437383,0.0762865835420459,0.950079854590399,3.47873134941568,1.70454620703576,0.218340134006525,8.77828200450699,101388.786350467,2,NA,0.4,0.5,0.02,0.943,3.038,0.00467457005098057,0,0.0228682006928297,0,0.045204280566481,0.144987713850649,0,0.522422957863369,0.00304856229909016,0.0131811513161435,0.00116615632923443,0.00545515944727647,0.0665029400086894,0.0407988261390498,0.000506967101539619,1.19241319514301e-05,0.000112317288538089,0,0,91.5
185,"PTRMS","Plot1",1.5,731.834716796875,28.3938879050969,0.314515305079009,27.7774417732359,29.0103340369578,-1.89991629491107,0.0746918530017969,-2.04631140866529,-1.75352118115684,0.121302417090395,0.0414733220348438,0.0400152157016382,0.202589618479152,0.570602303285218,0.0208802786921037,0.529677213713844,0.611527392856591,80705,74.8775515767301,680.9,38.56,3.02050511856718,0.0762866,-260.5,0.5966,3.479,1.705,0.95,1.874,5.675,0.126,1e+05,68,2024-09-22 08:30:00,0.147430437437383,0.0762865835420459,0.950079854590399,3.47873134941568,1.70454620703576,0.218340134006525,8.77828200450699,101388.786350467,2,NA,0.4,0.5,0.02,0.943,3.038,0.00525889130735314,0,0.0257267257794334,0,0.0508548156372911,0.16311117808198,0,0.587725827596291,0.00342963258647643,0.0148287952306614,0.000583078164617213,0.00613705437818603,0.0748158075097756,0.045898679406431,0.00025348355076981,1.34146484453589e-05,5.61586442690442e-05,0,0,92
187,"PTRMS","Plot1",1.5,731.834716796875,7.29297531713077,0.124277889442378,7.04939218147588,7.53655845278566,-1.21036328984104,0.045352884076209,-1.29925438514241,-1.12147219453967,0.634698871630145,0.0371930342008846,0.561800981781674,0.707596761478617,0.558700927714235,0.0205341571478541,0.518454232114986,0.598947623313485,37058,30.2207755410438,161.1,28.67,3.17086070970992,0.1010362,-6.5,0.08824,3.36,3.587,1.472,1.874,75.021,0.126,1e+05,76,2024-09-22 09:00:00,13.8860359792468,0.101036165548451,1.47171428790249,3.36012778571563,3.58697692545186,0.771896461751782,11.4148833564834,101369.601453147,2,0.0882353617375673,0.4,0.5,0.02,1.196,4.075,0.00584321256372571,0,0.0285852508660372,0,0.0565053507081012,0.181234642313311,0,0.653028697329212,0.0038107028738627,0.0164764391451793,0,0.00681894930909559,0.0831286750108618,0.0509985326738122,0,1.49051649392876e-05,0,0,0,92.5
188,"PTRMS","Plot1",1.5,731.834716796875,5.69213351332035,0.094846876787877,5.50623480069556,5.87803222594514,-0.890785438823511,0.0375130413472219,-0.964310538745203,-0.817260338901819,0.816007566871823,0.0342386919046203,0.748900151608579,0.883114982135066,0.570504499814332,0.0181142265770025,0.535000838387613,0.606008161241051,34696,24.8953049342864,132.4,24.93,2.4220076914187,0.1133289,-4.8,0.1139,3.102,3.481,1.67,1.874,89.813,0.126,1e+05,74,2024-09-22 09:30:00,26.8472519435927,0.113328896951427,1.67036576520023,3.10215325948975,3.48138790044512,0.793340072875175,12.8362688961771,101265.658870508,2,NA,0.4,0.5,0.02,1.29,4.675,0.00897115148827538,0.0338815466140098,0.0874445521838959,0.615466499436103,0.139604616371737,0.671300377911209,0.150860690484349,1.06065379394023,0.0101880385545159,0.0351064114432855,0.0204695632348215,0.0541562970097193,0.296173396412095,0.14033374755233,0.00717243653084519,0.0633894524009628,0,0.0114762622897894,0.00086710420551966,93
189,"PTRMS","Plot1",1.5,731.834716796875,2.96228755857618,0.0602505268435247,2.8441972665761,3.08037785057627,-1.01344374383501,0.0373321505403682,-1.08661429999882,-0.9402731876712,0.808679777104083,0.0328865598976027,0.744222523953879,0.873137030254287,0.449020186005078,0.0172224599476294,0.415264376210132,0.482775995800025,27687,14.4868819301477,64.5,22.41,2.71435487748924,0.1906596,-15.2,0.08255,2.746,3.006,1.347,1.874,98.971,0.126,1e+05,73,2024-09-22 10:00:00,40.2547747043137,0.190659592138355,1.34740222875891,2.74612178760443,3.00593704259106,1.48825515441544,14.3085206658593,101379.138507505,2,0.0825539300465589,0.4,0.5,0.02,1.213,4.175,0.0120990904128251,0.0677630932280195,0.146303853501755,1.23093299887221,0.222703882035372,1.16136611350911,0.301721380968699,1.46827889055125,0.0165653742351692,0.0537363837413917,0.0409391264696429,0.101493644710343,0.509218117813328,0.229668962430848,0.0143448730616904,0.126763999636986,0,0.0229525245795787,0.00173420841103932,93.5
190,"PTRMS","Plot1",1.5,731.834716796875,1.66736149236054,0.0417773829671385,1.58547833528207,1.74924464943901,-0.664939411155003,0.0285623785601142,-0.720921322037553,-0.608957500272453,0.687862867223309,0.0279781487821391,0.633026039524105,0.742699694922514,0.331648485346847,0.0138713187297242,0.304460871146002,0.358836099547692,18246,11.5440644524827,56.7,20.42,1.75351622842563,0.177358,-9.5,0.03903,3.44,3.802,1.737,1.874,107.395,0.126,1e+05,71,2024-09-22 10:30:00,51.9315204841352,0.177358027990417,1.73687870576692,3.44027735390823,3.80201085856442,1.71656279814511,15.7633631936283,101411.108741246,2,0.0390288103270191,0.4,0.5,0.02,1.488,6.347,0.163332775914386,0.18162885456306,0.359869214174135,3.24557532712279,0.561851460101629,3.95346026893526,0.159807173321947,3.72006172531827,0.00933165967385526,0.0984692310289351,0.0406007379384541,0.468510964526391,1.50244481444358,0.256441288802145,0.0741553187875014,0.524610634231234,0,0.04852076851401,0,94
191,"PTRMS","Plot1",1.5,731.834716796875,0.875835428708146,0.0288988763171341,0.819193986358144,0.932476871058148,-0.501982761253925,0.0225630572549007,-0.546206076123282,-0.457759446384567,0.459424109536713,0.0217047730995314,0.416883021061655,0.501965198011772,0.23389718725279,0.0108020998628557,0.212725204303469,0.255069170202111,11214,8.03732833957553,31.4,18.8,1.25722886403646,0.2308781,-15.9,0.03554,3.079,3.233,1.524,1.874,113.527,0.126,1e+05,69,2024-09-22 11:00:00,68.587676627525,0.230878066714381,1.52358005341405,3.07921596951503,3.23337028463257,2.28856596863616,15.5411991312697,101422.038665575,2,0.0355398771956414,0.4,0.5,0.02,1.378,5.348,0.483005112757281,0.340411543341838,0.834129435797743,6.13607046694481,0.854180494962937,15.6340217536037,0.225120413649883,6.5042699613129,0.124887946313541,0.23077319822301,0.00293628907407099,1.25357043687925,8.1023293559465,0,0.204031788555961,1.66931639104451,0.0374666460437681,0.0411360408805816,0,94.5
192,"PTRMS","Plot1",1.5,731.834716796875,0.727043688707386,0.0318931696956925,0.664533468141947,0.789553909272825,-0.432287190572019,0.0272300688818722,-0.485657790862269,-0.378916590281769,0.565657499620993,0.0336889384640166,0.499627594343638,0.631687404898347,0.173503513565837,0.0114922635950818,0.150978818185003,0.196028208946671,8384,9.30038167938931,40.1,16.55,0.760811190939891,0.1618953,-5.8,0.01527,4.416,5.646,2.152,1.873,126.56,0.127,1e+05,67,2024-09-22 11:30:00,64.9272965398462,0.16189529749138,2.15153327033646,4.41571919146479,NA,1.94669355629086,15.1711477450549,101419.472897994,2,0.0152686183643773,0.4,0.5,0.02,1.717,9.031,0.322003408504854,0.226941028894558,0.556086290531829,4.09071364462987,0.569453663308625,10.4226811690692,0.150080275766589,4.3361799742086,0.0832586308756939,0.15384879881534,0.00195752604938066,0.83571362458617,5.40155290396434,0,0.136021192370641,1.11287759402967,0.0249777640291787,0.0274240272537211,0,95
193,"PTRMS","Plot1",1.5,731.834716796875,0.66744486973988,0.0208460368470165,0.626586893763969,0.708302845715791,-0.456879402444671,0.0203547989418554,-0.496774558164875,-0.416984246724467,0.39554189240665,0.0204368051899686,0.355486005448183,0.435597779365116,0.174268251049148,0.00795332877632133,0.15867982441169,0.189856677686606,8830,8.42850509626274,46.5,13.8,0.52718966658683,0.1841342,-6.8,0.03812,3.925,4.859,2.014,1.873,138.511,0.127,1e+05,64,2024-09-22 12:00:00,81.7378892999486,0.184134155621488,2.01380310894376,3.92499150722022,NA,1.79286011631925,15.2738881766372,101411.128917379,2,0.0381224199779215,0.4,0.5,0.02,1.648,8.132,0.161001704252427,0.113470514447279,0.278043145265914,2.04535682231494,0.284726831654312,5.21134058453458,0.0750401378832945,2.1680899871043,0.041629315437847,0.07692439940767,0.000978763024690329,0.417856812293085,2.70077645198217,0,0.0680105961853204,0.556438797014835,0.0124888820145894,0.0137120136268605,0,95.5
194,"PTRMS","Plot1",1.5,731.834716796875,0.972570042180765,0.0442781340283381,0.885785443762148,1.05935464059938,-0.63137731241975,0.0279510866175656,-0.686161098609044,-0.576593526230455,0.448472858241628,0.0295969034626588,0.390463291266707,0.506482425216549,0.212660324047813,0.0129532284631314,0.187272155484115,0.238048492611511,9660,10.2128467908903,64.5,16.91,0.848541507488042,0.1715232,-7.5,0.0276,3.927,3.869,1.777,1.873,123.973,0.127,1e+05,67,2024-09-22 12:30:00,59.4205036737286,0.171523229568993,1.7767497647521,3.92681087684017,3.86912848489894,1.80851665115887,16.170423442336,101402.739921005,2,0.0276014274710578,0.4,0.5,0.02,1.475,6.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
195,"PTRMS","Plot1",1.5,731.834716796875,0.891784084029831,0.0281990266241002,0.836514338475464,0.947053829584198,-0.620337381800192,0.0255019331546139,-0.670320857307655,-0.57035390629273,0.462168254709809,0.0229365330716003,0.41721293183057,0.507123577589048,0.208038664662362,0.0110755990216251,0.186330626723767,0.229746702600957,9933,10.076673713883,58.2,16.98,0.779706181395949,0.1803245,-6.7,0.02854,4.115,4.222,1.827,1.873,125.987,0.127,1e+05,67,2024-09-22 13:00:00,78.4699587994524,0.180324512702941,1.82677264102688,4.11540929414593,4.22222655259035,1.88626555829543,17.8194392888875,101385.973333333,2,0.028536355475871,0.4,0.5,0.02,1.491,6.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5
196,"PTRMS","Plot1",1.5,731.834716796875,1.4126255863753,0.034488867575062,1.3450278298732,1.48022334287739,-0.549717045486853,0.0262039238223041,-0.601076414073959,-0.498357676899747,0.634355285781033,0.0269793904677977,0.581476012100973,0.687234559461093,0.312730107645352,0.0128465929484169,0.287550943379706,0.337909271910998,17560,9.56575740318907,38.8,20.52,1.85022975763783,0.215777,-11.3,0.04611,2.879,3.451,1.605,1.873,106.394,0.127,1e+05,71,2024-09-22 13:30:00,79.3205202764199,0.215776997372319,1.60469938381177,2.87918306700715,3.45068797439161,1.99818001422286,18.6034798874105,101369.572807924,2,0.0461134677798726,0.4,0.5,0.02,1.403,5.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
197,"PTRMS","Plot1",1.5,731.834716796875,1.41178240383889,0.0476325782436998,1.31842313599175,1.50514167168602,-0.771082531691374,0.0426939648146148,-0.854762177924063,-0.687402885458686,0.736299121157731,0.0370571031461933,0.663667654505558,0.808930587809903,0.276563114920012,0.0160661914330908,0.245073577200445,0.308052652639579,14881,11.2202204152947,54.7,21.05,1.58659485919989,0.1726156,-9,0.02099,4.292,4.497,1.812,1.873,108.964,0.127,1e+05,70,2024-09-22 14:00:00,51.2054001884879,0.172615569579631,1.81176152692296,4.29157010550076,4.49744785914722,1.93813889731969,19.0012105263142,101385.988620199,2,0.0209882430730964,0.4,0.5,0.02,1.541,6.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5
198,"PTRMS","Plot1",1.5,731.834716796875,1.16544183969872,0.0318096693300562,1.10309527882352,1.22778840057392,-0.615049223029859,0.0248180443161379,-0.663692284820426,-0.566406161239291,0.733927738849911,0.0292811665694004,0.676537012304667,0.791318465395156,0.228766983464063,0.010839122539699,0.20752243652322,0.250011530404906,13698,9.91860125565776,46,19.96,1.48274353611021,0.2004829,-12.4,0.03012,3.482,4.271,1.603,1.873,111.265,0.127,1e+05,70,2024-09-22 14:30:00,58.1039412511811,0.200482921020268,1.60297022596146,3.48246095101354,4.27087306070827,2.06993292130139,19.0349843394064,101366.792425968,2,0.0301209416275169,0.4,0.5,0.02,1.415,5.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
199,"PTRMS","Plot1",1.5,731.834716796875,1.16207825779221,0.0309973292610392,1.10132387346681,1.2228326421176,-0.561112542745899,0.0257368426666159,-0.611556438009323,-0.510668647482474,0.758803932913719,0.0294505844783523,0.701081149349452,0.816526716477985,0.244728802890883,0.0106034617836134,0.223946148135172,0.265511457646594,13960,9.90122492836676,38.8,19.21,1.47013724399174,0.2039136,-12.3,0.03543,3.297,4.438,1.592,1.873,112.696,0.127,1e+05,69,2024-09-22 15:00:00,61.6534939747034,0.203913552723461,1.59225515479181,3.29701363310677,4.43819539523174,2.02260253254928,19.1774930600026,101336.027475265,2,0.0354269096822823,0.4,0.5,0.02,1.404,5.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5
200,"PTRMS","Plot1",1.5,731.834716796875,0.99154278884513,0.0354539272912376,0.922053527162067,1.06103205052819,-0.586586888676061,0.02602298038872,-0.63759161035754,-0.535582166994582,0.568348977723455,0.0314153676465432,0.506775243301097,0.629922712145813,0.20410081885362,0.0140364320472381,0.176589584580059,0.231612053127182,10869,10.3392952433527,47.3,17.7,1.04193564972459,0.1794494,-11,0.02729,3.849,4.269,1.704,1.872,120.171,0.128,1e+05,68,2024-09-22 15:30:00,47.0833323716812,0.179449387959134,1.7044553360475,3.84940547650789,4.26942191940559,1.89700771485823,19.2149618592697,101347.155485849,2,0.0272883191069611,0.4,0.5,0.02,1.485,6.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
201,"PTRMS","Plot1",1.5,731.834716796875,0.580966869190094,0.0245634308656555,0.532822846632705,0.629110891747482,-0.333769859253491,0.0189355929412861,-0.370883388657783,-0.296656329849199,0.312801414921279,0.0174754496088802,0.278549748500088,0.347053081342471,0.134888398227669,0.0097853966952263,0.115709140989354,0.154067655465984,5864,9.26889495225102,39.8,16.75,0.586575220448231,0.1433293,-8.3,0.01178,4.313,4.499,2.06,1.872,124.781,0.128,1e+05,67,2024-09-22 16:00:00,31.9801921661153,0.143329256023839,2.0604706964661,4.31261429129913,4.4992903365588,1.8161966830074,19.2470590118425,101316.67555935,2,0.0117786916507828,0.4,0.5,0.02,1.734,9.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5
202,"PTRMS","Plot1",1.5,731.834716796875,0.552159144311774,0.0206493007657819,0.511686768636758,0.592631519986791,-0.386293269602379,0.0178474679398252,-0.421274087379289,-0.35131245182547,0.312376247266731,0.0179790910607078,0.277137449790833,0.347615044742629,0.12362547598693,0.00738531152572306,0.109150356178447,0.138100595795413,6628,9.02990343995172,39.8,16.07,0.538653989657192,0.1724631,-19.6,0.02458,3.858,4.238,1.785,1.872,129.305,0.128,1e+05,66,2024-09-22 16:30:00,23.4831313944511,0.172463118233024,1.78529904218192,3.8577248559599,4.23790451654282,1.86809862456875,18.9610718609775,101350.074780999,2,0.0245833332522388,0.4,0.5,0.02,1.641,8.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
203,"PTRMS","Plot1",1.5,731.834716796875,0.309594225723773,0.0165073977570216,0.27723992903271,0.341948522414836,-0.16975574795725,0.0123184109012744,-0.19389968190303,-0.145611814011469,0.12601324878796,0.00861565283497802,0.109126675136973,0.142899822438946,0.0749387230249854,0.00555908635506962,0.0640429821026068,0.085834463947364,3159,8.34393795504907,30.3,16.73,0.318236085388966,0.144924,-33.3,0.01669,3.37,3.233,1.759,1.872,123.891,0.128,1e+05,67,2024-09-22 17:00:00,8.19470127164201,0.144924012884661,1.7585033980124,3.36966829778821,3.2330558437684,1.71008731618732,18.6634975614946,101302.851447083,2,0.0166896390162357,0.4,0.5,0.02,1.67,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5
204,"PTRMS","Plot1",1.5,731.834716796875,0.466583280419445,0.0203796104525577,0.426639494443253,0.506527066395636,-0.301357316752974,0.0166553166023592,-0.334001532562646,-0.268713100943302,0.131708091330457,0.0121409148869597,0.107912047390911,0.155504135270002,0.0997397616955582,0.00550681488998328,0.088946472202216,0.1105330511889,4618,9.02936336076223,47.7,15.43,0.36420806956464,0.1486421,-164.8,0.0312,3.412,2.794,1.593,1.872,128.202,0.128,1e+05,67,2024-09-22 17:30:00,1.78172669732505,0.14864205167859,1.59268587654119,3.41238982612443,2.79415714244518,1.52140875466896,18.1992426397363,101327.517422842,2,0.0312030334503434,0.4,0.5,0.02,1.575,7.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
205,"PTRMS","Plot1",1.5,731.834716796875,0.623573366865268,0.0261865098462458,0.57224812945718,0.674898604273357,-0.249223146076408,0.0148119034601306,-0.278254294786967,-0.220191997365849,0.177002448716335,0.0115301069061079,0.154403580911068,0.199601316521602,0.0989553586485652,0.00636512038450713,0.0864798009364432,0.111430916360687,4889,11.8294129678871,44.3,17.51,0.594591482564879,0.1235381,15.7,0.02941,3.299,3.155,1.551,1.872,119.967,0.128,1e+05,68,2024-09-22 18:00:00,-10.6970881317859,0.123538076055916,1.55113113304496,3.2991713513279,3.15510175773673,1.28267848528759,17.5847043125518,101305.24480501,2,0.0294134392110423,0.4,0.5,0.02,1.551,7.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5
206,"PTRMS","Plot1",1.5,731.834716796875,0.518624288798378,0.0321738606590586,0.455563917395059,0.581684660201697,-0.199489543904579,0.0142341771482619,-0.227388356145419,-0.171590731663739,0.0720293798510156,0.0112448764574682,0.0499895602189649,0.0940691994830663,0.0898761321936026,0.0102309459648567,0.0698236038636055,0.1099286605236,3263,11.0838798651548,37.6,10.99,0.332310078589906,0.1065372,9.5,0.06588,3.06,2.721,1.566,1.872,136.954,0.128,1e+05,64,2024-09-22 18:30:00,-11.357778479912,0.106537236342752,1.56608825905556,3.06011878960804,2.72137455422714,0.891384813608592,16.6560202481095,101269.207186653,2,0.0658755502768206,0.4,0.5,0.02,1.566,7.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
