"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","hours","Compound","Flux","Mass_Emission","Category"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"2-Butanone",0,0,"Other"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Acetic Acid",0,0,"VFA"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Hydrogen Sulfide",0,0,"VSC"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Acetone",0,0,"Other"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"4-Methylphenol",0,0,"Phenol"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Trimethylamine",0,0,"Other"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"4-Ethylphenol",0,0,"Phenol"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Butanoic Acid",0,0,"VFA"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Formic Acid",0,0,"VFA"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Methanol",0,0,"Other"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Phenol",0,0,"Phenol"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Propionic Acid",0,0,"VFA"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Methanethiol",0,0,"VSC"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"Dimethyl Sulfide",0,0,"VSC"
212,"PTRMS","Plot1",1.5,731.834716796875,0.00152671755725191,0.00152671755725191,-0.00146563008820129,0.0045190652027051,-0.0003785700610687,0.00037856637459638,-0.00112055550185337,0.00036341537971596,-8.54982595419847e-05,8.54990383677224e-05,-0.00025307532376903,8.20788046850645e-05,-1.98482442748092e-05,1.98481286266268e-05,-5.87503324052722e-05,1.90538438556539e-05,1,329.3,329.3,-4.76,-6.10687022900763e-06,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,56,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,105,"3-Methylindole",0,0,"Indole"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Pentanoic Acid",0,0,"VFA"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Isoprene",0,0,"Other"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"2,3-Butanedione",0,0,"Other"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Acetaldehyde",0,0,"Other"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"2-Butanone",0,0,"Other"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Acetic Acid",0,0,"VFA"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Hydrogen Sulfide",0,0,"VSC"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Acetone",0,0,"Other"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"4-Methylphenol",0,0,"Phenol"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Trimethylamine",0,0,"Other"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"4-Ethylphenol",0,0,"Phenol"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Butanoic Acid",0,0,"VFA"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Formic Acid",0,0,"VFA"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Methanol",0,0,"Other"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Phenol",0,0,"Phenol"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Propionic Acid",0,0,"VFA"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Methanethiol",0,0,"VSC"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"Dimethyl Sulfide",0,0,"VSC"
213,"PTRMS","Plot1",1.5,731.834716796875,0.0778276943604091,0.0370157369360582,0.00527730497161875,0.150378083749199,-0.022333820905967,0.0101070155262831,-0.042143447099741,-0.00252419471219301,0.0108711864829385,0.00534994032657004,0.00038536920554831,0.0213570037603286,0.00271665177660438,0.00149101073544277,-0.0002057109370193,0.00563901449022807,46,72.4608695652174,114.2,12.22,0.0147773454167224,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,65,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897,0.4,0.5,0.02,0.566,3.117,105.5,"3-Methylindole",0,0,"Indole"
214,"PTRMS","Plot1",1.5,731.834716796875,3.50761286237749,0.396473961087358,2.73052877219466,4.28469695256033,-0.821185693179216,0.0976993154613824,-1.01267515054125,-0.629696235817183,0.236092675185669,0.040076287054168,0.157543645186364,0.314641705184974,0.0552283196672093,0.00960625541399697,0.0364001771380585,0.0740564621963601,1422,137.842545710267,469.8,14.27,0.147277758169526,0.0199778,NA,0.001494,5.012,5.306,0.973,1.87,134.976,0.13,1e+05,65,2024-09-22 22:30:00,0.773904442815425,NA,0.973123627067073,NA,NA,0.356227923596525,9.78330637043424,100914.00273224,2,0.00149401484870234,0.4,0.5,0.02,0.503,3.385,106,"Pentanoic Acid",0,0,"VFA"
214,"PTRMS","Plot1",1.5,731.834716796875,3.50761286237749,0.396473961087358,2.73052877219466,4.28469695256033,-0.821185693179216,0.0976993154613824,-1.01267515054125,-0.629696235817183,0.236092675185669,0.040076287054168,0.157543645186364,0.314641705184974,0.0552283196672093,0.00960625541399697,0.0364001771380585,0.0740564621963601,1422,137.842545710267,469.8,14.27,0.147277758169526,0.0199778,NA,0.001494,5.012,5.306,0.973,1.87,134.976,0.13,1e+05,65,2024-09-22 22:30:00,0.773904442815425,NA,0.973123627067073,NA,NA,0.356227923596525,9.78330637043424,100914.00273224,2,0.00149401484870234,0.4,0.5,0.02,0.503,3.385,106,"Isoprene",0,0,"Other"
214,"PTRMS","Plot1",1.5,731.834716796875,3.50761286237749,0.396473961087358,2.73052877219466,4.28469695256033,-0.821185693179216,0.0976993154613824,-1.01267515054125,-0.629696235817183,0.236092675185669,0.040076287054168,0.157543645186364,0.314641705184974,0.0552283196672093,0.00960625541399697,0.0364001771380585,0.0740564621963601,1422,137.842545710267,469.8,14.27,0.147277758169526,0.0199778,NA,0.001494,5.012,5.306,0.973,1.87,134.976,0.13,1e+05,65,2024-09-22 22:30:00,0.773904442815425,NA,0.973123627067073,NA,NA,0.356227923596525,9.78330637043424,100914.00273224,2,0.00149401484870234,0.4,0.5,0.02,0.503,3.385,106,"2,3-Butanedione",0,0,"Other"
