"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","concentrations$NH3_ug","concentrations$NH3_bg","Flux","Flux_original","hours","time_diff","Flux_kg_s","Flux_kg_original","Emission_kg","Emission_kg_original","Emission_kg_non_na_original","Cumulative_Emission","Cumulative_Emission_original","total_slurry_kg","total_TAN","Emission_applied_N","Emission_applied_N_no_gap","Cumulative_Emission_applied_N","Cumulative_Emission_applied_N_no_gap","Flux_mg_min"
82,"CRDS_1","Plot1",1.5,731.834716796875,6.09648587033878,0.187595946441617,5.72880012128538,6.46417161939217,-0.444042077920807,0.0456300915115963,-0.53347649638804,-0.354607659453574,0.256731844120038,0.0411248016139517,0.176127738472137,0.337335949767939,0.194470311252299,0.0180754959994532,0.159042561281492,0.229898061223107,18954,45.9342460694313,232.2,23.65,2.75591178620224,0.0371103,2.5,0.08,4.842,5.047,2.092,1.889,130.453,0.111,1e+05,73,2024-09-20 04:30:00,-1.79594147697337,NA,2.09240446607398,NA,NA,0.293323452053156,9.81476346250638,102639.521173341,2,0.0799994144479899,0.4,0.5,0.02,2.092,NA,6.382271448,4.73463669,0.654428193798286,NA,40,1800,4.78933271872259e-07,NA,0.000862079889370066,NA,0,0.38778114998774,0.337235930705268,2561.42150878906,6.40058252302246,0.0134687723542228,0,4.98267855721287,5.2688318522924,0.0392656916278972
83,"CRDS_1","Plot1",1.5,731.834716796875,6.02174273291037,0.117735357602142,5.79098287924005,6.25250258658069,-1.18451731683326,0.0448246138353519,-1.27237300895617,-1.09666162471035,0.298220494483114,0.0276246917194822,0.244076438281942,0.352364550684286,0.548671071937547,0.0195373839147362,0.510378039622644,0.586964104252449,35658,21.3281760053845,75.7,24.76,4.55511604252407,0.1160442,42.7,0.06595,2.636,2.325,1.291,1.889,114.691,0.111,1e+05,75,2024-09-20 05:00:00,-3.19097225488699,0.116044152473616,1.29088621880816,2.63578680372207,2.32534630379463,0.97325149149567,11.1116827487979,102591.525725476,2,0.0659451112403285,0.4,0.5,0.02,1.291,4.682,7.584711723,3.333741554,0.705936862059443,0.705936862059443,40.5,1800,5.16629103521747e-07,5.16629103521747e-07,0.000929932386339145,0.000929932386339145,0.000929932386339145,0.388711082374079,0.338165863091607,2561.42150878906,6.40058252302246,0.0145288711299986,0.0145288711299986,4.99462744684099,5.28336072342239,0.0423562117235666
84,"CRDS_1","Plot1",1.5,731.834716796875,4.07751118821848,0.0826991819209846,3.91542180821056,4.2396005682264,-0.781887071297615,0.028801035405831,-0.838336746664146,-0.725437395931085,0.261964552175187,0.0235974939564124,0.215713754086398,0.308215350263975,0.411071434804755,0.0148206580719035,0.382023127162735,0.440119742446776,24556,18.8693109626975,62.3,23.65,3.12972352013384,0.097978,46.7,0.03472,2.872,2.948,1.495,1.888,122.004,0.112,1e+05,74,2024-09-20 05:30:00,-1.75803837293552,0.097977987877781,1.49459381638932,2.87217402367151,2.9484193927082,0.978875500029318,11.3740295959019,102569.767359135,2,0.0347161197151686,0.4,0.5,0.02,1.495,6.416,7.437185745,3.153388246,1.05059123108664,1.05059123108664,41,1800,7.68859136071571e-07,7.68859136071571e-07,0.00138394644492883,0.00138394644492883,0.00138394644492883,0.390095028819008,0.339549809536536,2561.42150878906,6.40058252302246,0.0216221951666253,0.0216221951666253,5.01241005508715,5.30498291858902,0.0630354738651984
85,"CRDS_1","Plot1",1.5,731.834716796875,2.3234715755538,0.0709106787099649,2.18448751693251,2.46245563417509,-0.677218918141512,0.028270612230351,-0.732628970604184,-0.62180886567884,0.283981488960429,0.042162150971662,0.201344191322751,0.366618786598107,0.400306657300976,0.0152029334065395,0.370509094702084,0.430104219899867,21941,11.1108381568753,39.1,23.61,2.62567940884193,0.1417923,-966.9,0.02703,3.346,3.33,1.679,1.888,129.503,0.112,1e+05,73,2024-09-20 06:00:00,0.25757892077521,0.141792327492567,1.67940559130755,3.34642752795923,3.33040531408961,1.50528467035272,11.5390977095424,102563.626972536,2,0.0270311411281703,0.4,0.5,0.02,1.676,8.487,7.013734987,2.943173009,1.75193104182038,1.75193104182038,41.5,1800,1.28212395783827e-06,1.28212395783827e-06,0.00230782312410889,0.00230782312410889,0.00230782312410889,0.392402851943117,0.341857632660645,2561.42150878906,6.40058252302246,0.0360564544837568,0.0360564544837568,5.04206374195332,5.34103937307278,0.105115862509223
86,"CRDS_1","Plot1",1.5,731.834716796875,3.57874384221106,0.0651660753556877,3.45101913555018,3.70646854887194,-1.30780949777181,0.0431241928479714,-1.39233238566142,-1.2232866098822,0.438015164386678,0.0320559582218451,0.375185880311014,0.500844448462342,0.504394062774948,0.015825453406875,0.473376368627557,0.535411756922339,34888,13.9464601008943,75.2,25.47,3.78677936651562,0.1580167,-179.2,0.03958,3.757,2.981,1.547,1.888,117.559,0.112,1e+05,75,2024-09-20 06:30:00,1.92394864533208,0.158016728493935,1.54707074658224,3.75728612891291,2.98123766956739,1.52685177393716,11.5762429840136,102590.444049734,2,0.0395801056910829,0.4,0.5,0.02,1.531,6.787,6.515808628,2.279572002,1.18372166681333,1.18372166681333,42,1800,8.66288610798655e-07,8.66288610798655e-07,0.00155931949943758,0.00155931949943758,0.00155931949943758,0.393962171442555,0.343416952160082,2561.42150878906,6.40058252302246,0.0243621497547889,0.0243621497547889,5.06209975410589,5.36540152282757,0.0710233000087995
87,"CRDS_1","Plot1",1.5,731.834716796875,3.73484898450203,0.0693501564905114,3.59892353024857,3.87077443875548,-0.897234171946252,0.044836982845256,-0.985114107176531,-0.809354236715973,0.512429783167176,0.0386193597891673,0.436736312698389,0.588123253635962,0.56068833334508,0.0211348070777832,0.519264371266495,0.602112295423664,37191,13.8600978731414,76.1,25.62,4.26954773389458,0.149174,-62.5,0.03377,3.499,3.962,1.729,1.888,110.964,0.112,1e+05,76,2024-09-20 07:00:00,4.64458090892964,0.149173968520425,1.72927017262884,3.49917878453062,3.96208293728326,1.50055644165251,11.7347109261032,102525.093393105,2,0.0337725998378526,0.4,0.5,0.02,1.68,8.539,6.650865616,2.036788456,1.2354119749276,1.2354119749276,42.5,1800,9.04117372798609e-07,9.04117372798609e-07,0.0016274112710375,0.0016274112710375,0.0016274112710375,0.395589582713592,0.34504436343112,2561.42150878906,6.40058252302246,0.025425986856412,0.025425986856412,5.08301069122653,5.39082750968398,0.0741247184956561
88,"CRDS_1","Plot1",1.5,731.834716796875,4.33531087896619,0.0694087816711974,4.19927052007922,4.47135123785316,-1.25337842147148,0.0450572457973289,-1.3416900693803,-1.16506677356266,0.436297182917037,0.0425347176682109,0.352929659133798,0.519664706700277,0.646016046730876,0.021572732914665,0.603733755395088,0.688298338066665,48405,14.099371965706,64.8,27.22,5.22267341997901,0.1799406,216.1,0.05596,3.452,3.381,1.54,1.888,102.739,0.112,1e+05,77,2024-09-20 07:30:00,-2.3584158569346,0.179940569067211,1.54038772635013,3.45231440559091,3.38078998500534,1.58285324927521,11.9095442263926,102571.039533561,2,0.0559581670922495,0.4,0.5,0.02,1.54,6.883,7.167303979,2.042208299,1.18217489427705,1.18217489427705,43,1800,8.6515662895762e-07,8.6515662895762e-07,0.00155728193212372,0.00155728193212372,0.00155728193212372,0.397146864645716,0.346601645363243,2561.42150878906,6.40058252302246,0.0243303156630241,0.0243303156630241,5.10302052226389,5.415157825347,0.070930493656623
89,"CRDS_1","Plot1",1.5,731.834716796875,4.46245851952787,0.124735783154782,4.21797791782521,4.70693912123054,-1.11576515471281,0.0697210995240833,-1.25241765275235,-0.979112656673272,0.482461584710238,0.0638144281413333,0.357386089974735,0.607537079445741,0.622844349902301,0.0239369935554862,0.575928136772535,0.669760563032068,45142,14.365657259315,67.4,27.62,5.3845891974464,0.1790639,-43.6,0.05168,3.201,3.423,1.506,1.888,101.305,0.112,1e+05,78,2024-09-20 08:00:00,11.5105945683898,0.179063877138849,1.50631124261387,3.20118930136387,3.4231357299241,1.61074203556308,11.9623679060659,102577.833125778,2,0.0516765812278712,0.4,0.5,0.02,1.446,5.944,7.288732625,2.144387704,1.15280509577583,1.15280509577583,43.5,1800,8.436627907891e-07,8.436627907891e-07,0.00151859302342038,0.00151859302342038,0.00151859302342038,0.398665457669136,0.348120238386664,2561.42150878906,6.40058252302246,0.023725856481939,0.023725856481939,5.12253323167529,5.43888368182894,0.0691683057465499
90,"CRDS_1","Plot1",1.5,731.834716796875,4.83292887888267,0.0761605153625037,4.68365520495459,4.98220255281074,-1.43762029844247,0.0412800457357903,-1.51852868066088,-1.35671191622406,0.500943382034845,0.0505655120268298,0.401835600025069,0.600051164044621,0.717877921487755,0.0236402448931213,0.671543332088521,0.764212510886988,51940,14.4682113977667,58.5,28.37,5.20362827716634,0.201556,-39,0.08683,2.858,2.94,1.381,1.888,102.437,0.112,1e+05,77,2024-09-20 08:30:00,18.3757244648811,0.201556048869484,1.38113822983219,2.85786568234937,2.94010194753987,1.55154473836958,12.1849685400442,102594.678468593,2,0.0868287332952715,0.4,0.5,0.02,1.32,4.892,7.184776746,2.208827692,1.02959285739591,1.02959285739591,44,1800,7.53491797208418e-07,7.53491797208418e-07,0.00135628523497515,0.00135628523497515,0.00135628523497515,0.400021742904112,0.349476523621639,2561.42150878906,6.40058252302246,0.0211900280966097,0.0211900280966097,5.13996041543084,5.46007370992555,0.0617755714437544
91,"CRDS_1","Plot1",1.5,731.834716796875,5.11790947850668,0.0835401088356047,4.95417189208297,5.28164706493039,-1.16166537643094,0.0404407080949788,-1.24092866719068,-1.08240208567119,0.0986643184873227,0.0377254430272319,0.0247229138837011,0.172605723090944,0.724158506085257,0.0227802852005061,0.679509427112729,0.768807585057786,54351,14.7564055859138,51.4,28.22,6.39787306959358,0.1801419,-36.5,0.04941,2.941,2.848,1.556,1.887,87.271,0.113,1e+05,79,2024-09-20 09:00:00,14.0353195048549,0.180141926945474,1.55623993694398,2.94110771971609,2.84799447707841,1.64060982133949,12.3065782729398,102674.987541824,2,0.0494059018095126,0.4,0.5,0.02,1.483,6.297,7.5340613,2.126189919,1.05665631713711,1.05665631713711,44.5,1800,7.73297776603669e-07,7.73297776603669e-07,0.0013919359978866,0.0013919359978866,0.0013919359978866,0.401413678901998,0.350868459619526,2561.42150878906,6.40058252302246,0.0217470205700794,0.0217470205700794,5.15784568306157,5.48182073049563,0.0633993790282269
92,"CRDS_1","Plot1",1.5,731.834716796875,4.26702465370889,0.0653070597854795,4.13902361929863,4.39502568811915,-1.00828660484664,0.0375429391961521,-1.08187030418472,-0.934702905508555,0.465557834200359,0.0426434565199366,0.38197718360438,0.549138484796338,0.618842018887634,0.0185221206880213,0.582538890017245,0.655145147758022,42191,15.1976630086985,66.3,27.88,4.29294334272939,0.1746003,-27,0.07364,2.949,4.385,1.478,1.887,96.305,0.113,1e+05,78,2024-09-20 09:30:00,17.2556305997355,0.174600271725797,1.47757068795839,2.94901988673896,4.38487356295135,1.41589222380814,12.4916526899287,102661.282069505,2,0.0736400618730763,0.4,0.5,0.02,1.387,5.423,8.362502575,2.223959981,1.43860021728827,1.43860021728827,45,1800,1.05281758260308e-06,1.05281758260308e-06,0.00189507164868555,0.00189507164868555,0.00189507164868555,0.403308750550684,0.352763531268211,2561.42150878906,6.40058252302246,0.0296077996318164,0.0296077996318164,5.18219584260024,5.51142853012745,0.086316013037296
93,"CRDS_1","Plot1",1.5,731.834716796875,4.03784848386772,0.0624428162617237,3.91546133155608,4.16023563617935,-0.970478127418964,0.0368667109460797,-1.04273642769926,-0.898219827138671,0.29317119822651,0.0450804640949804,0.204814042739698,0.381528353713321,0.673264124230894,0.0203605724192582,0.63335765256595,0.713170595895839,47697,13.1938381868881,49.7,28.28,4.9795862149855,0.1945951,-21.4,0.05912,3.072,3.81,1.619,1.887,95.017,0.113,1e+05,78,2024-09-20 10:00:00,30.2274403930043,0.194595061839811,1.61891861842637,3.07243251795489,3.81012831068846,1.68483831366014,12.6324144432581,102656.207755247,2,0.0591206010823027,0.4,0.5,0.02,1.497,6.436,8.842084403,2.364212789,1.60428793697456,1.60428793697456,45.5,1800,1.17407360801642e-06,1.17407360801642e-06,0.00211333249442956,0.00211333249442956,0.00211333249442956,0.405422083045113,0.354876863762641,2561.42150878906,6.40058252302246,0.0330178149696226,0.0330178149696226,5.20935047996357,5.54444634509707,0.0962572762184736
94,"CRDS_1","Plot1",1.5,731.834716796875,4.08178534733556,0.0641638759247624,3.95602493924003,4.2075457554311,-1.15166493238919,0.0388995071582722,-1.22790748825779,-1.07542237652059,0.539804491597781,0.0383470333320966,0.464644777637354,0.614964205558207,0.620434243497551,0.0188792775188823,0.583431091628928,0.657437395366173,41678,13.9367412063919,66.3,25.01,3.98626927103849,0.1933089,-17.7,0.08805,2.655,3.251,1.399,1.887,113.668,0.113,1e+05,75,2024-09-20 10:30:00,35.8326984781234,0.19330888597185,1.39878492098443,2.65517041747926,3.25050947665591,1.48115433539139,12.8560506356154,102666.798418972,2,0.0880523530969474,0.4,0.5,0.02,1.275,4.571,9.195625628,2.427348281,1.65816591786682,1.65816591786682,46,1800,1.21350338490429e-06,1.21350338490429e-06,0.00218430609282773,0.00218430609282773,0.00218430609282773,0.407606389137941,0.357061169855468,2561.42150878906,6.40058252302246,0.0341266765168784,0.0341266765168784,5.23741707147135,5.57857302161395,0.0994899550720091
95,"CRDS_1","Plot1",1.5,731.834716796875,4.01798275587181,0.0683356342242818,3.88404575278943,4.1519197589542,-1.22506932401082,0.0436078941443638,-1.31054026049559,-1.13959838752605,0.48283363163938,0.0370766116848921,0.410163928491162,0.555503334787599,0.679071279501133,0.0237050751870965,0.632609623522616,0.725532935479649,45644,13.2461331171676,61.4,27.07,4.89541375546103,0.2028671,-28.1,0.06317,3.103,3.384,1.481,1.887,101.229,0.113,1e+05,78,2024-09-20 11:00:00,26.0884515231804,0.202867103330245,1.48114320332272,3.10274697927059,3.38406261506569,1.72275613024874,13.1824501353462,102605.282091466,2,0.0631735507634363,0.4,0.5,0.02,1.393,5.473,9.894772776,2.503829143,1.83946624016716,1.83946624016716,46.5,1800,1.34618525493015e-06,1.34618525493015e-06,0.00242313345887426,0.00242313345887426,0.00242313345887426,0.410029522596815,0.359484303314343,2561.42150878906,6.40058252302246,0.0378580144878754,0.0378580144878754,5.26855240418977,5.61643103610182,0.11036797441003
96,"CRDS_1","Plot1",1.5,731.834716796875,3.3405619690974,0.0549157841760934,3.23292770714961,3.4481962310452,-0.956807923820244,0.0355223175372566,-1.02643122954484,-0.887184618095653,0.508069284570452,0.0370410096634658,0.4354693609466,0.580669208194303,0.564370034712739,0.0189698778310894,0.52718930734587,0.601550762079608,42253,11.6290606584148,53.7,27.33,4.67764021457932,0.1996896,-37.3,0.04485,3.197,3.621,1.638,1.887,106.096,0.113,1e+05,77,2024-09-20 11:30:00,18.7834517176142,0.199689641790179,1.63775793334575,3.19684628796479,3.62086618807362,1.86679988349031,13.4359190064397,102672.5525782,2,0.0448456583937123,0.4,0.5,0.02,1.563,7.133,10.84296769,2.443035405,2.51452670619657,2.51452670619657,47,1800,1.84021793990754e-06,1.84021793990754e-06,0.00331239229183358,0.00331239229183358,0.00331239229183358,0.413341914888649,0.362796695606176,2561.42150878906,6.40058252302246,0.0517514191859745,0.0517514191859745,5.31111400380883,5.6681824552878,0.150871602371794
97,"CRDS_1","Plot1",1.5,731.834716796875,2.70966301781397,0.0487514027162499,2.61411086775348,2.80521516787445,-0.89844461072716,0.0376157378711132,-0.97217099457331,-0.82471822688101,0.509411931112107,0.0348833177535295,0.44104105710889,0.577782805115325,0.531669950614893,0.0166702499443221,0.498996465638537,0.564343435591248,34604,10.4002340769853,36.9,25.63,4.2166950338738,0.1892028,-28,0.02339,3.635,3.962,1.766,1.887,109.479,0.113,1e+05,76,2024-09-20 12:00:00,21.3073833924431,0.189202822266101,1.76561746157974,3.63479338145731,3.96167199514456,2.07658319603183,13.6345222431626,102636.051349525,2,0.0233917152215339,0.4,0.5,0.02,1.661,8.295,10.99480136,2.510168581,3.13125016772197,3.13125016772197,47.5,1800,2.29155757971497e-06,2.29155757971497e-06,0.00412480364348695,0.00412480364348695,0.00412480364348695,0.417466718532136,0.366921499249663,2561.42150878906,6.40058252302246,0.0644441912693151,0.0644441912693151,5.36411444147261,5.73262664655711,0.187875010063318
98,"CRDS_1","Plot1",1.5,731.834716796875,3.60358186183218,0.0569111865182692,3.49203663582166,3.7151270878427,-1.13804443212301,0.0368509892439317,-1.21027191806035,-1.06581694618567,0.318312180027571,0.0377588320085088,0.244305333431072,0.39231902662407,0.600646395622253,0.0183873486555601,0.56460741827884,0.636685372965666,41216,13.1589795225155,58,28.22,4.56624270130621,0.2002234,-22.4,0.05205,3.182,3.856,1.47,1.887,94.046,0.113,1e+05,78,2024-09-20 12:30:00,31.5569556664745,0.200223414911339,1.47027392672026,3.18211378637564,3.85576837216733,1.79714919062233,14.1459814148887,102660.138142201,2,0.0520494594860658,0.4,0.5,0.02,1.364,5.233,12.36784368,2.494169698,2.73996106112597,2.73996106112597,48,1800,2.00519862720359e-06,2.00519862720359e-06,0.00360935752896646,0.00360935752896646,0.00360935752896646,0.421076076061102,0.37053085677863,2561.42150878906,6.40058252302246,0.0563910787179737,0.0563910787179737,5.41049180758611,5.78901772527509,0.164397663667558
99,"CRDS_1","Plot1",1.5,731.834716796875,2.68851149304494,0.0561713508984319,2.57841633575507,2.7986066503348,-0.977200159972269,0.0444811546192585,-1.06438267625351,-0.890017643691023,0.56240066214493,0.0407045026069948,0.482620337384253,0.642180986905607,0.515121299295012,0.0181747158859206,0.479499079566362,0.550743519023662,25476,13.1502943947244,90.2,28.97,2.91128932015105,0.1424433,-4.5,0.01389,5.166,5.95,2.136,1.886,111.72,0.114,1e+05,76,2024-09-20 13:00:00,57.1136888503204,0.142443279057939,2.13599124689301,NA,NA,1.74898560920944,14.9492451823922,102644.809073455,2,0.0138879335005525,0.4,0.5,0.02,1.628,7.887,16.20693851,2.743773482,4.05552869657088,NA,48.5,1800,2.96797669511655e-06,NA,0.00534235805120979,NA,0,0.426418434112312,0.37053085677863,2561.42150878906,6.40058252302246,0.0834667474717135,0,5.47913684850045,5.78901772527509,0.243331721794253
100,"CRDS_1","Plot1",1.5,731.834716796875,3.54247627557615,0.0551964532703619,3.43429190565364,3.65066064549866,-1.20886491360761,0.0381072982070303,-1.28355474966979,-1.13417507754543,0.51370972622039,0.0389329342165164,0.437401653728528,0.590017798712252,0.614356473317524,0.0188832916471708,0.577345453806799,0.65136749282825,42136,12.2357010632238,64.8,26.61,4.2446692316907,0.2195568,-16,0.0705,2.978,3.443,1.46,1.886,107.702,0.114,1e+05,76,2024-09-20 13:30:00,58.7654815744661,0.219556818284157,1.45985416184317,2.97795099771755,3.44338784503041,1.80401924711226,15.9459358782947,102548.823487595,2,0.0705046814550847,0.4,0.5,0.02,1.32,4.892,22.01263313,2.9856518,5.37109633201579,5.37109633201579,49,1800,3.93075476302951e-06,3.93075476302951e-06,0.00707535857345311,0.00707535857345311,0.00707535857345311,0.433493792685765,0.377606215352083,2561.42150878906,6.40058252302246,0.110542416225453,0.110542416225453,5.57004956421562,5.89956014150054,0.322265779920947
101,"CRDS_1","Plot1",1.5,731.834716796875,3.39977130599619,0.0542276305746491,3.29348581664829,3.5060567953441,-1.14609471952618,0.0397950378522303,-1.22409250454687,-1.0680969345055,0.47544101719975,0.0403389227139986,0.396377224535554,0.554504809863946,0.599556080674552,0.0177577183768586,0.564751170937835,0.634360990411269,39874,12.9292220494558,75,28.49,3.31816585697323,0.1990958,-8.4,0.07225,3.624,4.414,1.667,1.886,105.729,0.114,1e+05,77,2024-09-20 14:00:00,83.2547542324468,0.19909578224177,1.66724293864509,3.62369762396932,4.41390482296851,1.62370023215878,16.6808746884996,102581.737273051,2,0.0722485624439356,0.4,0.5,0.02,1.404,5.568,24.99419277,3.188124918,6.41398079145516,6.41398079145516,49.5,1800,4.69397381605519e-06,4.69397381605519e-06,0.00844915286889934,0.00844915286889934,0.00844915286889934,0.441942945554664,0.386055368220982,2561.42150878906,6.40058252302246,0.132005998493236,0.132005998493236,5.67861444115151,6.03156613999378,0.38483884748731
102,"CRDS_1","Plot1",1.5,731.834716796875,2.75810034141888,0.0463377284028178,2.66727896334329,2.84892171949447,-1.12783993690603,0.0359579995304351,-1.19831717398175,-1.05736269983031,0.622876636253487,0.0397021322121056,0.545060945145428,0.700692327361546,0.557630574670025,0.01617017468967,0.525937231045749,0.589323918294302,33748,10.9729317292877,52.7,23.9,3.15501155597528,0.2174203,-10.5,0.06105,3.182,3.977,1.549,1.886,121.518,0.114,1e+05,74,2024-09-20 14:30:00,87.3693352007494,0.217420280915838,1.54854362843574,3.18226641259655,3.97702084958566,1.86463922244299,17.6132019353904,102552.803472321,2,0.0610509559780449,0.4,0.5,0.02,1.342,5.059,31.02040938,3.647894672,9.92440858548259,9.92440858548259,50,1800,7.26302674653313e-06,7.26302674653313e-06,0.0130734481437596,0.0130734481437596,0.0130734481437596,0.455016393698424,0.399128816364742,2561.42150878906,6.40058252302246,0.204254036202726,0.204254036202726,5.84659782491528,6.2358201761965,0.595464515128955
