"elapsed.time","valve","treatment","group","date.time.weather","date.y","time.y","temp","air.temp.K","air.flow","dfc.area","methanol","H2S","4_Methylphenol","acetic_acid","butanoic_acid","pentanoic_acid","propanoic_acid","acetladheyde","formic_acid","methanthiol","acetone","trimethylamine","dimethyl_sulfide","isopren","butanone","butandion","phenol","4_ethyl_phenol","methyl_indole"
119,7,"5.7","High acid",2024-09-23 12:00:00,2024-09-23,6,9.6,282.75,2280,0.38465,0,0,0,0,0.0121504940540047,0.00611265046903779,0.0089140448164979,0,0.00619081583366302,0,0.0496562610702243,0.00631457044652146,0.00390269300512264,0.00140836521021468,0.00754425090851302,0,0.000717989808879798,0,0.00663786879675831
119,13,"5.7","High acid",2024-09-23 13:00:00,2024-09-23,7,11.3,284.45,2280,0.38465,0.0337947919872836,0,0.00595079665798508,0.106983212128663,0.0300986621972995,0.0241297765129938,0.156867270659927,0.0108842280986447,0.0117498579966491,0,0.0743266006743349,0.00385208520222622,0.00146594474192128,0.00520114801623968,0,0.00447906060284578,0.00140356649360836,0,0.00263182845913748
119,19,"5.7","High acid",2024-09-23 14:00:00,2024-09-23,8,12,285.15,2280,0.38465,0.0531993126412669,0,0.00761054796000898,0.149190950336076,0.00332812659926757,0.010818257350513,0.0450271400287758,0.0210650681799788,0.0124335517022187,0,0.0855441155586741,0,0,0.00659815882780788,0.0151544670499873,0.0183376141639722,0.00548413270168087,0,0
0,1,"Mp","Machine plot",2024-09-18 12:00:00,2024-09-18,6,8.2,281.35,2280,0.38465,0,0,0.00655021537097754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015693056601145,0,0
0,8,"Mp","Machine plot",2024-09-18 13:00:00,2024-09-18,7,9.2,282.35,2280,0.38465,0,0,0.147498527724882,1.01471102828164,0.264128324543815,0.145325850870582,0.216197780090905,0.00332657288102621,0.0211113712227306,0,0,0.00328437501301754,0.0125793748708758,0,0.0148290882538314,0,0.0326388576366449,0.0266444121247311,0
0,12,"Mp","Machine plot",2024-09-18 14:00:00,2024-09-18,8,10.7,283.85,2280,0.38465,0,0.0298309354372713,0.120661317866523,1.50015845045399,0.43595358699365,0.270189140831571,0.336557446843343,0,0.0217327867092476,0,0.0316519280292655,0.0199953441327989,0.0326229661013276,0,0.0184592577942965,0,0.0361540739373892,0.0187441125613192,0
0,18,"Mp","Machine plot",2024-09-18 14:00:00,2024-09-18,8,10.7,283.85,2280,0.38465,0,5.03995903508133,0.0911444614964339,0.936778923393575,0.297838612211659,0.193361810514335,0.25201115418478,0.00516756851718847,0.0164320373641438,0.0055136995037717,0.118472579909058,0.005256580443939,0.0290417273732766,0.00250660040696536,0.119478363127619,0.00168317308390168,0.0341035232615784,0.00806146740918953,0
3,1,"Mp","Machine plot",2024-09-18 15:00:00,2024-09-18,9,12.8,285.95,2280,0.38465,0,1.76787051017417,0.0528127171518835,0.904467858352477,0.232121107026821,0.143241631548005,0.191479588408814,0,0.0133175312544209,0.00138693631108291,0.0868305905474015,0,0.00747299505298251,0,0.064322660062382,0,0.042468239280512,0.0100045351037291,0
3,8,"Mp","Machine plot",2024-09-18 16:00:00,2024-09-18,10,15.4,288.55,2280,0.38465,0,0,0.0320497608522186,0.72941471936088,0.135036232225535,0.111724157494279,0.170108659057926,0.0113213085077015,0.00529663792404998,0.0000663909919973136,0,0.0016482967082475,0.00473553206531328,0,0,0,0.000946031583902502,0.0134298617041251,0
3,12,"Mp","Machine plot",2024-09-18 16:00:00,2024-09-18,10,15.4,288.55,2280,0.38465,0,0,0.0506997085177538,0.924447939338218,0.276467221886274,0.155896056038581,0.24558804865782,0,0.00552853943541264,0,0.0156539860257903,0.0113830087201855,0.0289218988786568,0,0.0125637254985915,0,0.0135744360511593,0.00819924355470677,0
3,18,"Mp","Machine plot",2024-09-18 17:00:00,2024-09-18,11,17.7,290.85,2280,0.38465,0.144380137184918,0.0137478124679475,0.0385485979449864,0.940606190716753,0.160254143043394,0.0943266376444747,0.219098815892417,0.136607076557335,0.00650398882983045,0,0.0896290328747431,0,0.00610498175842886,0.00642363158685257,0.0218194631926924,0.00454243680321522,0.0111243186628955,0.00520663805110452,0.00396993652012996
5,1,"Mp","Machine plot",2024-09-18 17:00:00,2024-09-18,11,17.7,290.85,2280,0.38465,0.170029330871351,0,0.0464108713322691,0.92154505852184,0.139954189404769,0.0951401194383758,0.237187939191803,0.117177756464359,0.0188109103260183,0,0.127755910624997,0.00692230035575367,0.0139066298745658,0.00222351843475289,0.00917085672310443,0.0178446294628601,0.0149311448051904,0.00566740064001218,0
5,8,"Mp","Machine plot",2024-09-18 18:00:00,2024-09-18,12,18.8,291.95,2280,0.38465,0,0,0.0220291891268825,0.537618777251575,0.125753448059638,0.0818282256953554,0.124016229809298,0,0.00293258075099709,0,0,0.000302088515623981,0.0116268202819091,0,0,0,0.004498066676045,0.00447939254408147,0
5,12,"Mp","Machine plot",2024-09-18 19:00:00,2024-09-18,13,19.7,292.85,2280,0.38465,0,0,0.0215229028338949,0.585970942372917,0.179163329409784,0.123871294692072,0.169088693071646,0,0,0,0.029228386838438,0.000678726860358549,0.0142621404580282,0,0,0,0.00695919421885394,0.00113795332160787,0
5,18,"Mp","Machine plot",2024-09-18 19:00:00,2024-09-18,13,19.7,292.85,2280,0.38465,0.0550957144964751,0.00585339252604914,0.0198380146151867,0.560314037461285,0.0717441836980506,0.0694028349237157,0.144061389026917,0.0153983324420172,0.00221823797579337,0,0.0520693518507407,0,0.0113686540038763,0.00360699162951423,0.00691172831585052,0,0.0103366459821105,0.00526400531555492,0
8,1,"Mp","Machine plot",2024-09-18 20:00:00,2024-09-18,14,20,293.15,2280,0.38465,0.0623295269569758,0,0.0145016636213055,0.546287227189946,0.0829706952141682,0.0588219888787033,0.127318578431504,0.0310258573036632,0.0129348759265236,0.000406618552495926,0.0874973184183758,0.00526298458860659,0.00720866118897437,0.00623880662925466,0.00458612854089206,0.000502486593908633,0.0119713384986027,0.00539403735766136,0
8,8,"Mp","Machine plot",2024-09-18 21:00:00,2024-09-18,15,19.9,293.05,2280,0.38465,0,0,0.0128935570305913,0.404242043855365,0.0912129662645937,0.0607476008526585,0.0923824717805683,0.00669133260487536,0,0,0.0393433106754349,0.0060392294639121,0.00733790011073763,0.000858728831651072,0,0,0.00744192737381873,0.00417224061461871,0
8,12,"Mp","Machine plot",2024-09-18 21:00:00,2024-09-18,15,19.9,293.05,2280,0.38465,0,0,0.017559587958032,0.318659665957007,0.10306673199461,0.0632437293848582,0.08756425340055,0,0,0.00017817361338207,0.0102028832065698,0.00744419671235236,0.0103654971626842,0,0.000606424026021054,0,0.00553752795800557,0.00407853345170848,0
8,18,"Mp","Machine plot",2024-09-18 22:00:00,2024-09-18,16,19.6,292.75,2280,0.38465,0.0386858587520825,0,0.0203839805350318,0.347668050950339,0.0659311238471553,0.0405103187958095,0.0779908122704702,0.00753336818802578,0.00944418116284299,0,0.0659958065877813,0,0.0101792863653933,0.00395255110989395,0.00397373044280546,0,0.00828401770621332,0.00285516355266803,0
10,1,"Mp","Machine plot",2024-09-18 22:00:00,2024-09-18,16,19.6,292.75,2280,0.38465,0.0648758113259492,0.00660843099836497,0.0169606098213949,0.370809528512742,0.0604637915310074,0.046421761836957,0.089369261057221,0.024761753249556,0.00388354565800912,0,0.103850385227323,0,0.00513060379336735,0.00162487508744536,0.0100304275453477,0,0.00747839834349698,0.000757288891840341,0
10,8,"Mp","Machine plot",2024-09-18 23:00:00,2024-09-18,17,18.6,291.75,2280,0.38465,0,0,0.00629878936070692,0.22981564602506,0.0384582055087193,0.0485772799747985,0.071039027069648,0,0,0,0.0640683780382078,0.00409470626786403,0.00368605137101108,0.00145373219252579,0.0142221288037994,0,0.0016759459839168,0.0105887986114522,0
10,12,"Mp","Machine plot",2024-09-19,2024-09-18,18,17,290.15,2280,0.38465,0,0,0.0142018103241362,0.168194789390276,0.0403829055461834,0.0409042153868364,0.0459582345067234,0,0,0,0.0650939498133926,0.000474577252132397,0.00344522089964401,0,0.00727843240458028,0,0.0032840055310848,0.00208114217121425,0
10,18,"Mp","Machine plot",2024-09-19 01:00:00,2024-09-18,19,15.3,288.45,2280,0.38465,0.0518926229277525,0,0.00534073644088002,0.247274663989606,0.0235119560286631,0.0436403003916375,0.0712121697702582,0.00546941960770778,0.00349086273064884,0,0.0934881806452856,0.00497085058347301,0,0.00624272327064509,0.0138889431831601,0,0.00910654301702706,0.00104212123047783,0.0037109704804564
13,1,"Mp","Machine plot",2024-09-19 01:00:00,2024-09-18,19,15.3,288.45,2280,0.38465,0.0406547992134186,0,0.0116346363901029,0.229562520472573,0.0432936739608389,0.0245956830923686,0.0694890368766385,0.0136769741135467,0.00889571266232455,0,0.0692089222044315,0.00613646404771277,0.00507339789057656,0.00176076535311632,0.0143829392150067,0.00434546575140697,0.00865833683760085,0.00529687029835871,0
13,8,"Mp","Machine plot",2024-09-19 02:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,0,0.0182852533771862,0.014601719225179,0.108308841316458,0.0223287693098264,0.0266348969225908,0.0326056559117599,0.0123937883309275,0,0,0.076974635541246,0,0.00669918641806664,0,0.018764580085537,0,0.00991868009271212,0.000642619313851275,0
13,12,"Mp","Machine plot",2024-09-19 02:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,0,0.00403348451497637,0.0187658963038336,0.095620170413603,0.0276797210341954,0.0307921986219978,0.0330071324165086,0,0,0,0.0284671661467646,0.00107430749474451,0.00478509654734471,0,0,0,0.00359668351436257,0.00550595393279182,0
13,18,"Mp","Machine plot",2024-09-19 03:00:00,2024-09-18,21,13.5,286.65,2280,0.38465,0.061734823327127,0.00452786005995534,0.0193654226462162,0.198511037894633,0.0364387835910406,0.0217803420690007,0.0537042176648137,0.0295577046046878,0.0102917816947903,0,0.0817840016680405,0,0.00325251618194425,0,0.0150109388544818,0.00852546033955276,0.00750647901899645,0.00190682592545231,0
15,1,"Mp","Machine plot",2024-09-19 03:00:00,2024-09-18,21,13.5,286.65,2280,0.38465,0.0625773659586937,0.00958755487391669,0.0136449829139635,0.224180370676568,0.0392299326276372,0.0179738071458727,0.055428992293533,0.0253308472450021,0.0117750029471539,0,0.140692867679576,0,0.00161831988472023,0,0.0140292659827888,0.0134595979260507,0.00193656999182022,0.00212792281785032,0
15,8,"Mp","Machine plot",2024-09-19 04:00:00,2024-09-18,22,12.9,286.05,2280,0.38465,0,0.0255590549135607,0.00441314512767392,0.112978679648916,0.036253753340215,0.0310883025361517,0.028766110830257,0,0,0,0.0182702876330791,0,0,0,0.00523387771236202,0.00142355525072464,0.000396329525623298,0.00230200770822949,0
15,12,"Mp","Machine plot",2024-09-19 05:00:00,2024-09-18,23,11.9,285.05,2280,0.38465,0,0.0167598017469572,0.0187925791151084,0.100277899173147,0.0408229672594788,0.0180943587240582,0.0390254339717155,0.0111394194203264,0,0,0.0913940644001684,0.00676553962455971,0,0.00344184163814445,0.00294000790326719,0.00121176306004533,0.00333654565833516,0.00597674114046298,0
15,18,"Mp","Machine plot",2024-09-19 06:00:00,2024-09-19,0,12.2,285.35,2280,0.38465,0.0635403898889038,0.00192286551590025,0.0051329797981659,0.173670328079074,0.0422185743634085,0.0193560671881236,0.0393654793531115,0.0174315563216155,0.00973299706632373,0.00106376099503018,0.0841950789325893,0.000111526132709337,0,0.00154020004333407,0.0082887123768818,0.00596575844046048,0.0000979975758793783,0.000893133503767464,0.00739229429727965
18,1,"Mp","Machine plot",2024-09-19 06:00:00,2024-09-19,0,12.2,285.35,2280,0.38465,0.044790916814659,0,0.00473026776736903,0.165031506682355,0.0116330830498128,0.0283642778337341,0.0464257713815901,0,0.0102011478123883,0,0.0178640929961655,0,0.00598245725486685,0.000633690659577262,0.0109576309795825,0.00399125016647972,0.0018030814443374,0,0
18,8,"Mp","Machine plot",2024-09-19 07:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,0,0,0.00334796214207083,0.11461794984449,0.0331260690452315,0.0251912128688948,0.024416570009372,0,0,0,0,0.000134807679087715,0.00538725306756569,0.000625868304025926,0.00496733710942903,0.00136075932532235,0.000523874316287432,0,0.00639747000945755
18,12,"Mp","Machine plot",2024-09-19 07:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,0,0.00906032184777979,0.00344307991278479,0.0784689841094506,0.0293081701038494,0.0198664722203301,0.0249052696958157,0,0,0,0,0.00032778179596921,0.000308113844203015,0,0.00621760637149686,0,0.00515787965923547,0,0
18,18,"Mp","Machine plot",2024-09-19 08:00:00,2024-09-19,2,10.2,283.35,2280,0.38465,0.0630650172313926,0.00374366121605308,0.0096525977358666,0.20301668457726,0.0447479328428163,0.0225820451587513,0.0646187011174422,0.019121088961646,0.0045421833962294,0.000208563977434658,0.0403798325759003,0,0.00681802653141587,0.00643262094086867,0.015228373799835,0.01208975242658,0.00220100016325929,0,0
20,1,"Mp","Machine plot",2024-09-19 08:00:00,2024-09-19,2,10.2,283.35,2280,0.38465,0.0603967095970133,0.00485128632344578,0.00584445348168529,0.168498243867019,0.0101553265098209,0.0244571356763267,0.0526995674202357,0.00475969518194713,0.00172797198068027,0.000135109118397453,0.0270362842983287,0,0.0040651694463047,0.00204155255937561,0,0.0047175142283531,0.00736146454352883,0.0029049238500252,0
20,8,"Mp","Machine plot",2024-09-19 09:00:00,2024-09-19,3,9.5,282.65,2280,0.38465,0,0,0.0040164344137455,0.144336774557583,0.0383785112369319,0.0400153616939319,0.0365930073902222,0.00482070267346059,0,0.000114076576742287,0,0.0000482994136319826,0.00668538394751855,0,0,0,0.00332114480806014,0.00404412081344672,0
20,12,"Mp","Machine plot",2024-09-19 10:00:00,2024-09-19,4,9.7,282.85,2280,0.38465,0,0,0.00395363328645434,0.264616991235861,0.0919780864410902,0.0436078212666185,0.0637547334744229,0,0.0082964538480408,0,0,0,0.0072135393417768,0.00181590988618693,0,0,0.00513403042830743,0.0102737923082178,0.000992295711218273
20,18,"Mp","Machine plot",2024-09-19 11:00:00,2024-09-19,5,10,283.15,2280,0.38465,0.0632398323756789,0,0.014522765342401,0.384987689565085,0.101455257224397,0.0531913873510584,0.116582692206082,0.0591632043816007,0.0184378391410519,0.0000554998954370481,0.0768578839126355,0,0.0127053149178722,0.00680652762929564,0.00365945340771922,0.0109178294851554,0.00721732131828416,0.00712316157958408,0
23,1,"Mp","Machine plot",2024-09-19 11:00:00,2024-09-19,5,10,283.15,2280,0.38465,0.0184631667426417,0.0079713899340242,0.0178476789211116,0.341872954079053,0.0649532864228352,0.0361345818030118,0.0930490392963837,0.0507811783988477,0.00429857227472825,0.000111675047151116,0.0662602072470677,0.00868627681313478,0.00913831908013435,0.00270492944946445,0.00983845574887193,0.0146056878758083,0.0199178706163415,0.00448340471210023,0
23,8,"Mp","Machine plot",2024-09-19 12:00:00,2024-09-19,6,10.2,283.35,2280,0.38465,0,0.00701611013328031,0.00407612058748606,0.416209447859362,0.128583488079105,0.0717553312886617,0.102039819930027,0,0.00347923191354885,0.000110861849078167,0,0.0140177445882367,0.0107267028514637,0,0.00887193035732173,0.00106927465080563,0.00196612475549539,0.00446750725209888,0
23,12,"Mp","Machine plot",2024-09-19 12:00:00,2024-09-19,6,10.2,283.35,2280,0.38465,0,0.0218162020632767,0.0214853703062586,0.732114167276333,0.268452330627309,0.121093687623206,0.166206212019171,0.00130685956824158,0.0136499138632413,0.000502108913393366,0.0335468905841934,0.0225892707720784,0.0199317269357383,0.000280083365462882,0.00923398950607545,0.00459909024842554,0.00743271316586699,0.0112316190643793,0.00346068479621479
23,18,"Mp","Machine plot",2024-09-19 13:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,0.0697343603362926,0,0.00849867826090431,0.599684136002755,0.191742086908885,0.0776211567219683,0.178303490311587,0.132356145449927,0.0263668681142082,0.000100592974001661,0.155517861821705,0.0156971016997272,0.0186394776747057,0.00991043067428455,0.0275611531482202,0.0214018254686325,0.0162946450238166,0.00200387147589624,0
25,1,"Mp","Machine plot",2024-09-19 13:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,0.0903359713646138,0,0.017941816873024,0.546323175327256,0.0759698372698652,0.0536137174918571,0.144816166875905,0.0737100617736247,0.00235243171071885,0.000597577253571839,0.0868257262915645,0.00914338034534188,0.0103163209652326,0.00740287084609264,0.0150804685391972,0.00201683644595836,0.00926396168525997,0.00196518066497036,0
25,8,"Mp","Machine plot",2024-09-19 14:00:00,2024-09-19,8,12.9,286.05,2280,0.38465,0,0.013129761950483,0.00963689754090022,0.502408778504597,0.158100592832107,0.0963075918899679,0.11965339155968,0,0.00276574786384518,0,0.0102196442262881,0.00201012679116995,0.0156653663091991,0.000535216455908891,0.0143666334961087,0,0.00376958172070272,0.000873535143118229,0
25,12,"Mp","Machine plot",2024-09-19 15:00:00,2024-09-19,9,14.6,287.75,2280,0.38465,0,0,0.00949344624098296,0.810678121516739,0.283398374692113,0.159068464090155,0.207300120942734,0,0.00915050659661089,0,0.0442949295034461,0.0156315631138161,0.0268993196742306,0.00366852804326186,0.0158909521507653,0,0.010873156698126,0.00196662592709458,0
25,18,"Mp","Machine plot",2024-09-19 16:00:00,2024-09-19,10,16.7,289.85,2280,0.38465,0.131062752952694,0.0208948337572584,0.0105389328665535,0.595363745179877,0.135742147354378,0.0787339510299318,0.178733458449089,0.0884991618703464,0.0109729612236013,0,0.146863932085431,0.00474067191682749,0.0178519314721619,0.0077975311446863,0.0165347351477474,0.0125104548607032,0.011832039705092,0.00193269201800718,0
28,1,"Mp","Machine plot",2024-09-19 16:00:00,2024-09-19,10,16.7,289.85,2280,0.38465,0.0787411679237766,0,0.00435175232930756,0.618768289330427,0.113973565190849,0.0778545915213434,0.171151003050291,0.0746708292750064,0.0132989502412049,0.0000633302909903057,0.085391305439316,0,0.00160500101287301,0.0130742330387629,0.0190628256224903,0.00699862924599312,0.00739535235452026,0.00125206060162505,0.000958328841545173
28,8,"Mp","Machine plot",2024-09-19 17:00:00,2024-09-19,11,18.7,291.85,2280,0.38465,0,0,0.00213728487007402,0.399380521397142,0.146328914824119,0.0890605802061222,0.124061552130139,0.000252631944047457,0,0,0,0,0.0119972538523921,0,0,0,0,0.00111657630458572,0
28,12,"Mp","Machine plot",2024-09-19 17:00:00,2024-09-19,11,18.7,291.85,2280,0.38465,0,0,0.00836982857964219,0.839760389568028,0.315172709807966,0.164177034434095,0.250261785127193,0,0.00877357093233714,0,0.0588954199959899,0.00485573416498802,0.0217970260900294,0.00164461804984601,0.0138489769670334,0,0.000357309968788728,0.00560020998426736,0.000950384162959737
28,18,"Mp","Machine plot",2024-09-19 18:00:00,2024-09-19,12,19.8,292.95,2280,0.38465,0.076815148659504,0.0148016072449098,0.00705845149274524,0.454118113019505,0.129246230474503,0.0671877254021121,0.134832514368672,0.0468279682447674,0.00501503052633986,0.0000562060095975253,0.0631055389704033,0,0.00498096541679819,0.0030851928512272,0.0102254514337086,0.00158104931555392,0.00772990811364235,0.001207805144063,0
30,1,"Mp","Machine plot",2024-09-19 19:00:00,2024-09-19,13,20.5,293.65,2280,0.38465,0.0705775172783232,0.0131111794587372,0.0111454661816515,0.531866258089765,0.0805488342510286,0.0673889926596547,0.133517875237769,0.0301856445713261,0,0.000684061690209014,0.0499800163042113,0,0.0012847566702476,0.00584163628588797,0.0131318140868431,0.0137568488979558,0.00845804017900348,0.00537557841010505,0
30,8,"Mp","Machine plot",2024-09-19 19:00:00,2024-09-19,13,20.5,293.65,2280,0.38465,0,0,0.00061509082725596,0.329570954860617,0.0951684440392962,0.0640960036972711,0.0812108627135586,0,0,0,0,0,0.00484692433662972,0,0,0,0.00342568161177769,0.00147237722040556,0
30,12,"Mp","Machine plot",2024-09-19 20:00:00,2024-09-19,14,21,294.15,2280,0.38465,0,0,0.00145620439857838,0.34853699164526,0.111604276166308,0.0713839730420172,0.0991848114932759,0,0,0,0,0,0.00997093914261256,0,0,0,0.000786255708821672,0.000416874103390869,0
30,18,"Mp","Machine plot",2024-09-19 21:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,0.0313875065787923,0.00033376054368708,0.00520003802359521,0.327154526037236,0.0568974646764231,0.0622727262432137,0.0826829943487241,0.0200751335344291,0,0,0.00351426708682611,0,0.00252508858017971,0,0.00358666109385746,0,0.00293178979648148,0.000604598803516803,0
33,1,"Mp","Machine plot",2024-09-19 21:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,0.0480992073487384,0.00451185702532488,0.00795653239588505,0.309462295396829,0.0610632114580817,0.0367934931801089,0.0912248172831475,0.0155287508663323,0.00706588511354215,0.000161473247452967,0.0315859063696387,0.00171648378868053,0.005265893189913,0.00117917407685499,0.00475491393923732,0.00502273549241778,0.00875936828080762,0.00282097418276574,0
33,8,"Mp","Machine plot",2024-09-19 22:00:00,2024-09-19,16,20.5,293.65,2280,0.38465,0,0,0,0.235558833685328,0.0699273547958826,0.0416341803966821,0.065302909980508,0.0134299527570456,0.00252966079156061,0,0.146816509928259,0.00524453405264293,0.00795671834553423,0.00290784629933071,0.0273972366142672,0.0290503007783142,0.00128176897579596,0.000749476144592152,0
33,12,"Mp","Machine plot",2024-09-19 23:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,0,0.0191624680852707,0.00909485141220913,0.223212266215015,0.0649868346189419,0.0456814574427292,0.0519901054805176,0.0549449373450988,0,0,0.247706919348984,0.00744002539160637,0.00334289605349588,0,0.0414596487396232,0.0264097815498732,0.00244926484659871,0.00072998008941191,0
33,18,"Mp","Machine plot",2024-09-19 23:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,0.0293489186673055,0,0.00765603001275084,0.232908905003834,0.0437184269050332,0.033644115184306,0.0599467106176814,0.0092847107098831,0.00602969252724405,0,0.0886687422714634,0,0.00775616324326515,0,0.013681437026497,0.00797093558141198,0.0029853647135548,0.00070262638336216,0
35,1,"Mp","Machine plot",2024-09-20,2024-09-19,18,16.6,289.75,2280,0.38465,0.0575446702678526,0,0.00757469195864777,0.259735328749243,0.0548188299951746,0.0455349176852692,0.0684721308649769,0.0125545767370935,0.0138187103121435,0,0.0862815589356948,0.00675679640815008,0.00240432221099194,0.00580774112892573,0.00851256768086508,0,0.00378175525608644,0,0.00374437147520358
35,8,"Mp","Machine plot",2024-09-20 01:00:00,2024-09-19,19,14.5,287.65,2280,0.38465,0,0,0.00315654194562711,0.161302022661061,0.0482397350634411,0.0352825833146655,0.0565941862658002,0,0,0,0.023726100493693,0.00371939019792418,0.00140099128153827,0.000604151900875413,0.00496081306749552,0,0.00330933297064024,0,0
35,12,"Mp","Machine plot",2024-09-20 01:00:00,2024-09-19,19,14.5,287.65,2280,0.38465,0,0.0146250579623553,0,0.173684031588746,0.0583221911575231,0.0359448885941129,0.051312399648556,0,0,0.000356605014795755,0.0253951448668115,0,0.00643323364872876,0.00198500505073576,0.000108404018728747,0.00526379781240061,0.0010345814587562,0.00215710540900302,0
35,18,"Mp","Machine plot",2024-09-20 02:00:00,2024-09-19,20,13.6,286.75,2280,0.38465,0.0541976702317023,0,0.00636898160803672,0.210563634659293,0.0510265924288168,0.0320298832343027,0.083642658469517,0.0141178385582237,0.00510748477596692,0,0.0688740386050426,0,0,0.00351920984848936,0.0125731684974632,0.018964725912867,0.00384958104165387,0,0.00379268611726469
38,1,"Mp","Machine plot",2024-09-20 02:00:00,2024-09-19,20,13.6,286.75,2280,0.38465,0.050022898582768,0,0.00456920736854488,0.217011663642408,0.0399323590499813,0.0203678606010392,0.0566072196939913,0.030149418793797,0.0114832746060632,0,0.0451440402105473,0.00178161084773044,0.00607522553136237,0,0,0.0151140857964224,0.00126799859379377,0,0
38,8,"Mp","Machine plot",2024-09-20 03:00:00,2024-09-19,21,12.9,286.05,2280,0.38465,0,0,0.00110786962272026,0.128375461700315,0.0509340267444731,0.0188633004618158,0.044306352284139,0.0089217665529005,0.00131475504307106,0,0.0160590760476092,0,0.00251459276785842,0,0,0.0031311009725326,0,0.00182362918405037,0
38,12,"Mp","Machine plot",2024-09-20 04:00:00,2024-09-19,22,12.5,285.65,2280,0.38465,0,0.00521783278053322,0,0.0886095582485286,0.0500996174273667,0.0317436366267799,0.0483630431093032,0,0,0,0,0,0.00614362049828497,0,0,0,0.000419966982733446,0,0
38,18,"Mp","Machine plot",2024-09-20 04:00:00,2024-09-19,22,12.5,285.65,2280,0.38465,0.0558571385402333,0.0144662467868024,0.000730755063930902,0.187852194806358,0.0604728203794387,0.0314240413205353,0.0572048220321967,0.0464081452941846,0.0179176111276635,0,0.133988167902199,0.00213586455375982,0.00567336648506668,0,0.0213257609570316,0.0323413065026459,0.00247451617492693,0.000867150553639776,0
41,1,"Mp","Machine plot",2024-09-20 05:00:00,2024-09-19,23,12.5,285.65,2280,0.38465,0.0643067551848898,0.0273060857999805,0.00610273860094841,0.209199645060066,0.0458857720497921,0.032070880828775,0.0589486759820024,0.0345473174673187,0.00871754051733786,0.000710491608524075,0.176757846612273,0,0,0.00619440525418301,0.016673984783008,0.0270855699395249,0.00629855375113462,0.00240056006220159,0.00390460217184594
41,8,"Mp","Machine plot",2024-09-20 06:00:00,2024-09-20,0,12.4,285.55,2280,0.38465,0,0.00319708835730605,0.00123820935707464,0.113249041575655,0.0373437386565192,0.0223862359494846,0.0418867287487302,0,0,0,0.046703622704919,0.000743422662012004,0.000463728205879103,0,0.0115795782108624,0.00249130528436492,0.00116300395357772,0,0
41,12,"Mp","Machine plot",2024-09-20 06:00:00,2024-09-20,0,12.4,285.55,2280,0.38465,0,0.00286935280397604,0.000199365836088424,0.0994916214020879,0.0494311132551045,0.028397796343146,0.026825271537732,0,0,0,0.016389441381233,0.00592680565008295,0,0.0016958149597885,0.00108117940294646,0,0,0,0.00756873113702811
41,18,"Mp","Machine plot",2024-09-20 07:00:00,2024-09-20,1,12,285.15,2280,0.38465,0.0412120026744022,0.00343313922785605,0.00897354507519196,0.1892745313284,0.0421812924723989,0.0219110294517509,0.0669076852179167,0.0287553550795715,0,0.000265111315394886,0.111133366147132,0,0.00478673159376214,0.00379010434330887,0.00876895711848766,0.029074910560953,0.000589330232840624,0.00242905794380298,0.0039297235652352
43,1,"Mp","Machine plot",2024-09-20 07:00:00,2024-09-20,1,12,285.15,2280,0.38465,0.0457508926270014,0.0311938242402223,0.0045825966544102,0.185560896866161,0.046146593982805,0.0230847146644232,0.0716582362530321,0.0213563491625756,0.00657656439476074,0,0.078112424911534,0,0.0017244438823322,0.00420157880467128,0.0146977066820181,0.0193843209320575,0.00989995840511786,0.000477723951588551,0.00247255445880649
43,8,"Mp","Machine plot",2024-09-20 08:00:00,2024-09-20,2,11.3,284.45,2280,0.38465,0,0,0.00350860233242921,0.126971621766092,0.0390173546330721,0.0293503254329618,0.0265401772290021,0.00104716398339518,0,0.000693353582991839,0.0303715995301915,0,0.00128825814158828,0,0.0152438557753666,0,0.00380859131705355,0,0
43,12,"Mp","Machine plot",2024-09-20 09:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,0,0,0.00308069865104176,0.114067006224683,0.035713016191924,0.0277383934766154,0.0298278057284775,0,0,0,0.0442736807861654,0.00684061085239218,0.0075923041580073,0.00329316419153502,0.0126769104305232,0.00174327657943272,0,0,0
43,18,"Mp","Machine plot",2024-09-20 09:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,0.0610132066721534,0.0162992304848123,0.0097264738013572,0.19546091537689,0.0591101858712008,0.0310743729958152,0.0700968944553549,0.0242646623950801,0.00255625470624723,0,0.108596216436637,0.0028402012836389,0.00550631336494317,0.00191104944332661,0.0111900207492098,0.0190993193198159,0.00315925438078684,0,0.00254630405191496
