"rn"	"Sensor"	"Source"	"SensorHeight"	"SourceArea"	"CE"	"CE_se"	"CE_lo"	"CE_hi"	"uCE"	"uCE_se"	"uCE_lo"	"uCE_hi"	"vCE"	"vCE_se"	"vCE_lo"	"vCE_hi"	"wCE"	"wCE_se"	"wCE_lo"	"wCE_hi"	"N_TD"	"TD_Time_avg"	"TD_Time_max"	"Max_Dist"	"UCE"	"Ustar"	"L"	"Zo"	"sUu"	"sVu"	"sWu"	"z_sWu"	"WD"	"d"	"N0"	"MaxFetch"	"Time"	"SH"	"UST"	"sigW"	"sigU"	"sigV"	"WS"	"airT"	"Pair"	"z_sonic"	"z0"	"kv"	"A"	"alpha"	"bw"	"C0"
"116"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.37488177821601	0.0968549695012184	5.18504722855701	5.56471632787501	-1.42025764688317	0.0480237540838891	-1.51438361456865	-1.32613167919769	0.132685569846242	0.0374939425521356	0.0591979033281527	0.206173236364332	0.54320116420422	0.0180330678228532	0.507856572938012	0.578545755470428	38321	19.2723415359724	74.8	24.95	5.45436943908342	0.1458592	-233.5	0.04388	2.931	2.999	1.228	1.884	63.193	0.116	1e+05	75	"20-Sep-2024 21:30:00"	1.167503641361	0.14585916249139	1.22772485251945	2.93091506039577	2.99941664504052	1.37095699615452	13.1122176715683	102575.433598063	2	0.0438811281198464	0.4	0.5	0.02	1.218	4.205
"117"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.69287508730175	0.135056462683258	5.42816608058742	5.95758409401608	-1.60554198597925	0.128515236899013	-1.8574302705627	-1.3536537013958	0.20048254188038	0.0556801872582074	0.0913500592878594	0.309615024472901	0.636555493499136	0.0237008728884278	0.590102073974355	0.683008913023918	47457	18.2654424004889	71.4	26.63	5.62329061108182	0.1533704	-118.4	0.05222	3.343	2.704	1.389	1.884	66.338	0.116	1e+05	75	"20-Sep-2024 22:00:00"	2.67583323652856	0.153370396796129	1.38895500855542	3.34345361199352	2.7044408250222	1.37480463229408	13.009492629779	102551.516769921	2	0.0522220001321168	0.4	0.5	0.02	1.368	5.266
"118"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.00746021519709	0.0863212115800732	4.83827170158018	5.17664872881401	-1.10562110408327	0.0435710604451375	-1.19101984697033	-1.02022236119622	-0.0352460425570815	0.0399323474907572	-0.113512952781439	0.0430208676672765	0.58387740808126	0.0193122670010189	0.546025602150055	0.621729214012465	40799	16.3999950979191	51.6	24.49	5.83576085672528	0.151792	-178.7	0.03767	2.727	3.002	1.359	1.884	57.725	0.116	1e+05	75	"20-Sep-2024 22:30:00"	1.7172260755698	0.151791975687776	1.35908793682026	2.72663725030649	3.00198943479139	1.48454413655011	12.7239368031052	102412.058708275	2	0.0376736671671348	0.4	0.5	0.02	1.345	5.083
"119"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.06141189946843	0.0902505425697054	4.88452194541207	5.23830185352479	-0.967856700456263	0.0361345676765627	-1.03868000892798	-0.897033391984551	0.034297375587427	0.0299949209981429	-0.0244923008645206	0.0930870520393747	0.594533535324374	0.0186415128772311	0.557996399230731	0.631070671418018	40417	16.4843234282604	52.8	24.79	5.98642424819661	0.130394	-147.4	0.02133	3.05	2.876	1.548	1.884	65.031	0.116	1e+05	75	"20-Sep-2024 23:00:00"	1.31813609527316	0.130394019909657	1.54815431370657	3.05003339421433	2.87603533185884	1.46066758982663	12.4592701431914	NA	2	0.0213308824334825	0.4	0.5	0.02	1.529	6.766
"120"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	6.71529938317597	0.119204200381785	6.4816606157129	6.94893815063904	-1.58545194042086	0.047874597986823	-1.67928556398955	-1.49161831685217	0.114597677146476	0.0480754834717258	0.0203703204967047	0.208825033796247	0.648768224953105	0.0200026884887383	0.609563201392788	0.687973248513421	48884	20.3416680304394	74.6	24.65	5.91754682246813	0.1475159	-89.7	0.06835	2.821	2.538	1.257	1.883	59.2	0.117	1e+05	75	"20-Sep-2024 23:30:00"	3.13260173425866	0.147515920328164	1.25690297708348	2.82063915737285	2.5376946670473	1.22296403129967	12.1876432509331	NA	2	0.0683545711270696	0.4	0.5	0.02	1.232	4.291
"121"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.90331159926797	0.0613380099000581	2.78308985384467	3.02353334469127	-0.563444228451	0.0251660592511246	-0.612769395236262	-0.514119061665738	0.828824359657239	0.0309553127241138	0.768152327227742	0.889496392086735	0.337749028123905	0.0127839945606665	0.312692555928777	0.362805500319034	22574	17.4364977407637	56.7	22.21	2.51390864921813	0.1270338	-58.9	0.04881	2.818	3.994	1.514	1.883	98.977	0.117	1e+05	73	"21-Sep-2024 00:00:00"	3.04455588377711	0.127033791020357	1.51369943191883	2.81847655209455	3.99362432103949	1.16006862650308	11.85882262888	102302.663058958	2	0.0488132540160268	0.4	0.5	0.02	1.468	6.152
"122"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.18102454411393	0.0654640078831386	2.0527158933615	2.30933319486636	-0.326655288517073	0.0228749925609707	-0.371489992751948	-0.281820584282198	0.606108271893474	0.0288106211596061	0.549639808567375	0.662576735219574	0.266324535068922	0.0144574775093321	0.237988056865244	0.294661013272601	16022	15.7126263887155	44.7	22.63	2.26188808643147	0.0826868	-75.3	0.004478	4.356	5.609	2.23	1.883	96.054	0.117	1e+05	73	"21-Sep-2024 00:30:00"	0.655818983003549	0.0826867627887948	2.23026961832864	4.3562532670108	5.60916919126396	1.24890437116696	11.6014711842706	102313.908344296	2	0.00447765170195349	0.4	0.5	0.02	2.177	17.243
"123"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	6.50015156550962	0.123200063777731	6.25868095490856	6.74162217611068	-1.36521368565965	0.0635188895941616	-1.48970992847553	-1.24071744284378	0.408293753095506	0.057472828417857	0.295647715865626	0.520939790325386	0.600234484243843	0.0249430030963325	0.551346504780116	0.649122463707569	47789	20.773791039779	72.2	25.42	5.37307106245544	0.1453203	-86.9	0.08143	2.646	2.597	1.304	1.883	74.555	0.117	1e+05	76	"21-Sep-2024 01:00:00"	3.08039955694244	0.145320266722573	1.30443061839719	2.64581118017046	2.59692188573374	1.14107054431821	11.2141255078039	102327.927446369	2	0.0814344581115881	0.4	0.5	0.02	1.277	4.585
"124"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.33408430983164	0.0753598977567833	3.1863798365694	3.48178878309388	-0.806155619179597	0.0426456617791703	-0.889740592056566	-0.722570646302628	0.709168229719015	0.0325513014823627	0.645368078941609	0.772968380496421	0.373880766662751	0.0154229575671668	0.343651959413617	0.404109573911885	24450	18.3517668711656	72.6	22.72	2.78749752317464	0.1290052	-56.4	0.04842	2.985	3.231	1.431	1.883	96.251	0.117	1e+05	73	"21-Sep-2024 01:30:00"	3.32073853130546	0.12900520318956	1.43067693647401	2.98469851416991	3.2305450575868	1.18060828632712	11.0231525339215	102313.672139321	2	0.0484201064578306	0.4	0.5	0.02	1.386	5.414
"125"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.9621389945553	0.0682019977054054	2.82846391740722	3.09581407170338	-0.745100585985559	0.0341289976544266	-0.81199300186681	-0.678208170104309	0.88058479883511	0.0338683691291977	0.814203211659603	0.946966386010617	0.315204690733041	0.0132989185258806	0.289138973895656	0.341270407570426	20210	21.5813953488372	170.8	19.78	1.58748093789668	0.0919743	-24.8	0.04059	4.398	5.292	1.93	1.883	112.141	0.117	1e+05	70	"21-Sep-2024 02:00:00"	2.73983832413126	0.0919743268121298	1.93000517801888	4.39846682150895	5.29244952472531	0.882254697034425	10.9372559263599	102283.303124	2	0.040590495395339	0.4	0.5	0.02	1.802	10.25
"126"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.996366365549878	0.0398244181339068	0.918310995538254	1.0744217355615	-0.318552719271689	0.0179262173929517	-0.35368788500872	-0.283417553534658	0.357478678257649	0.0205834084944931	0.317135450624396	0.397821905890902	0.117970112893382	0.00701130502388473	0.104228041231129	0.131712184555635	6839	15.4921772188917	45.2	18.61	0.916878264891292	0.1023747	26.1	0.01551	3.595	4.029	1.623	1.883	114.249	0.117	1e+05	69	"21-Sep-2024 02:30:00"	-3.58131772930029	0.102374742547057	1.62306290575512	3.59501459373767	4.02859978571215	1.22826631000124	10.9941944553183	102299.943058472	2	0.0155074702875125	0.4	0.5	0.02	1.623	7.826
"127"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.15929810133932	0.0684211644147275	3.02519346013502	3.29340274254362	-0.751823315662796	0.0301705571351331	-0.810957236784285	-0.692689394541307	0.688051056149223	0.0269020983886923	0.635323273994117	0.740778838304328	0.341775844269222	0.0128953840569239	0.316501050030654	0.36705063850779	22200	19.6665540540541	101.2	21.84	2.18101165360432	0.1072249	-28.6	0.03986	3.566	3.733	1.674	1.882	100.826	0.118	1e+05	72	"21-Sep-2024 03:00:00"	3.75796201525184	0.107224875279947	1.67422385984215	3.56622605273404	3.73282701402967	1.03339169214483	10.9770573574959	102236.009541781	2	0.0398571795542058	0.4	0.5	0.02	1.576	7.278
"128"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.51820509859511	0.0566323379332939	2.40720641238347	2.62920378480675	-0.541952042781335	0.0248160242216739	-0.590591145211584	-0.493312940351085	0.682179422735816	0.0248889789550248	0.633397329924975	0.730961515546657	0.326920047031509	0.0129616429094824	0.301515386256395	0.352324707806622	20622	16.0554601881486	63.1	21.83	2.29711484231276	0.1201696	-37.9	0.03086	3.408	3.877	1.731	1.882	100.164	0.118	1e+05	73	"21-Sep-2024 03:30:00"	3.99084468327398	0.120169580136624	1.73103382914087	3.40761541696497	3.87687920081339	1.23494075324534	10.7333507760211	102131.008828136	2	0.030864706376982	0.4	0.5	0.02	1.653	8.195
"129"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.62543924227823	0.0650305174305265	2.49798022748435	2.7528982570721	-0.530996808232896	0.0270662252963803	-0.584046277109584	-0.477947339356207	0.712183609719918	0.0316595405513102	0.650131299405646	0.774235920034191	0.301128442668104	0.0134095842562624	0.274845822359499	0.327411062976709	19829	16.56944878713	60.6	21.63	2.37543689509219	0.114109	572.4	0.03134	3.353	4.043	1.7	1.882	101.762	0.118	1e+05	72	"21-Sep-2024 04:00:00"	-0.226153441905743	0.114108998742515	1.70021310076284	3.3526813110492	4.04303635201339	1.16823495304077	10.7632603666129	102105.499199146	2	0.031344701690948	0.4	0.5	0.02	1.7	8.802
"130"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.84082244066104	0.0649632704829778	2.71349522905775	2.96814965226434	-0.747446980749459	0.0273925752368636	-0.801136091497927	-0.693757870000991	0.808634353991022	0.0290568410339557	0.751683302737788	0.865585405244255	0.316546829840092	0.0130536835149624	0.290961770609621	0.342131889070562	19839	18.7425374262816	76.4	20.3	1.96446797136975	0.1220383	-32.3	0.05668	3.082	3.744	1.464	1.882	107.445	0.118	1e+05	71	"21-Sep-2024 04:30:00"	4.90311265055543	0.122038336913244	1.46441103342813	3.08165407086243	3.74444733764023	1.06868725900244	10.8428996759138	102002.63898287	2	0.0566750518528583	0.4	0.5	0.02	1.387	5.423
"131"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.90619697789186	0.0642765622349056	1.78021570601362	2.03217824977011	-0.431622911322215	0.0242160974888868	-0.479086164730637	-0.384159657913792	0.614393221562733	0.0333236797990245	0.549079218778921	0.679707224346546	0.207905748507282	0.011302322117677	0.185753336087357	0.230058160927207	11008	18.6258266715116	61.2	19.8	1.34194743816554	0.0843464	-6.9	0.01125	4.041	4.769	2.016	1.882	109.376	0.118	1e+05	70	"21-Sep-2024 05:00:00"	7.60865336853003	0.0843464042046103	2.0158687792886	4.04083370665025	4.76914474468518	1.07956536138187	10.8516018795384	102011.241634629	2	0.0112501080807336	0.4	0.5	0.02	1.652	8.182
"132"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.10706636084814	0.0569738743393856	1.99539826747881	2.21873445421748	-0.636422152754043	0.0266336704915502	-0.688623819530327	-0.584220485977759	0.708793255347304	0.0281787265235229	0.653563297740534	0.764023212954073	0.280298344519713	0.0158392903048389	0.249253530222399	0.311343158817027	16508	15.9526653743639	51.6	20.39	1.81527248434426	0.1245691	-51.4	0.03235	3.46	4.077	1.57	1.882	107.274	0.118	1e+05	71	"21-Sep-2024 05:30:00"	3.27555523616139	0.124569131130762	1.56965154170729	3.46038354466733	4.07676000084491	1.26541674141065	10.7766530423653	101988.889678703	2	0.0323508041667744	0.4	0.5	0.02	1.516	6.63
"133"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.54199993978799	0.0579766841744088	2.42836635146878	2.6556335281072	-0.723430410350233	0.0267566373791743	-0.775873090714723	-0.670987729985743	0.672184950384187	0.0261405459438196	0.620949801659855	0.723420099108518	0.306892761131791	0.0122625875085611	0.282858240349535	0.330927281914047	19645	17.0242860778824	63.2	21.6	2.07525923441758	0.1339137	-51.2	0.05067	3.172	3.458	1.45	1.882	104.576	0.118	1e+05	72	"21-Sep-2024 06:00:00"	4.08120970133622	0.133913690952658	1.45001649912689	3.17227238868444	3.45796402247559	1.21009449264543	10.584611115064	101999.818544083	2	0.0506710275680008	0.4	0.5	0.02	1.4	5.533
"134"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.91519247873609	0.0519542623912718	1.81336276308284	2.01702219438933	-0.554898582248892	0.0248346373050108	-0.603574166093685	-0.506222998404099	0.508841764188828	0.0235916829719289	0.462602355558197	0.555081172819459	0.209224763628786	0.0103790605559759	0.188881932520853	0.229567594736718	14678	17.6242880501431	73.3	20.26	1.55717116344701	0.1078376	17.3	0.03765	3.931	3.871	1.716	1.882	110.012	0.118	1e+05	70	"21-Sep-2024 06:30:00"	-6.29602399434881	0.107837642837953	1.7160916390887	3.93144525348823	3.87105898138087	1.05453561053483	10.5079509041169	101972.347152652	2	0.0376473747070818	0.4	0.5	0.02	1.716	9.017
"135"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.13664270931583	0.0518386303233014	2.03503963109443	2.23824578753723	-0.611110413257972	0.0246024352794469	-0.659330883986941	-0.562889942529004	0.51811673136983	0.0207995890145847	0.477349792574538	0.558883670165122	0.286075964221578	0.0121363259492198	0.262288914543595	0.309863013899561	16690	15.8813061713601	67.6	20.5	1.72032516168723	0.1216568	-22.2	0.03386	3.455	3.388	1.673	1.881	106.534	0.119	1e+05	71	"21-Sep-2024 07:00:00"	7.06492083620848	0.121656795404493	1.67305778869968	3.45461491151635	3.38758413715758	1.22189926281819	10.4355220219684	101938.871707369	2	0.0338597873069806	0.4	0.5	0.02	1.551	7.001
"136"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	4.73818413615794	0.0914986861528506	4.55884783602108	4.9175204362948	-0.819243150055025	0.0311914858343364	-0.880378078877464	-0.758108221232586	0.840289782964114	0.0367241157678008	0.768310967480434	0.912268598447794	0.483397383851581	0.0166429467266135	0.450777412846317	0.516017354856845	27832	23.7220896809428	103	24.89	2.50259421848193	0.1066944	-5.3	0.06384	3.222	3.562	1.649	1.881	94.956	0.119	1e+05	73	"21-Sep-2024 07:30:00"	20.0149203535782	0.106694420319449	1.64892679608412	3.22218943749828	3.56204016642673	0.902456026113032	10.4857631401014	101955.318316074	2	0.0638383135948041	0.4	0.5	0.02	1.295	4.71
"137"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.52317046325945	0.071335503898118	2.38335375249142	2.66298717402747	-0.755922972580177	0.0337008021311762	-0.821976130499334	-0.689869814661021	0.599337688280939	0.0284531260540016	0.543569910967413	0.655105465594465	0.287713084942238	0.0167082725672565	0.254965076092314	0.320461093792163	14526	21.5390196888338	129.8	20.02	1.26363752768671	0.0821047	-5	0.01699	5.053	4.754	2.19	1.881	111.309	0.119	1e+05	70	"21-Sep-2024 08:00:00"	9.59394210419589	0.0821047239520425	2.1896930533569	5.05324955960015	4.7541620000728	0.966149842183838	10.5399330102619	101922.288340935	2	0.0169911871423724	0.4	0.5	0.02	1.702	8.829
"138"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	4.04742581373744	0.165844938838434	3.72237177221794	4.37247985525695	-0.950498281807184	0.0432094775199478	-1.03518832660553	-0.865808237008843	1.13038257107184	0.0647728645624858	1.00342855273219	1.25733658941148	0.364858590814349	0.0246612410696868	0.316522861459365	0.413194320169333	19199	25.3986249283817	144.9	20.6	1.88390960385901	0.1024032	-6.5	0.06081	3.232	4.299	1.432	1.881	109.439	0.119	1e+05	70	"21-Sep-2024 08:30:00"	14.3732747770103	0.10240318526735	1.43205830688815	3.23160018518248	4.29922186050741	0.878575916846267	10.8671889335369	101925.034671598	2	0.06080702753406	0.4	0.5	0.02	1.163	3.893
"139"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.76780809960455	0.0670673036367822	2.63635700888306	2.89925919032604	-0.788717909433794	0.029970970305873	-0.8474606428233	-0.729975176044288	0.75750774467788	0.0295066105233875	0.699675150754029	0.815340338601731	0.317684911151591	0.0144028862856423	0.289455431075297	0.345914391227886	18119	18.8210828412164	65.3	22.04	2.09708464494308	0.1257976	-10.6	0.03837	3.176	3.658	1.422	1.881	101.884	0.119	1e+05	72	"21-Sep-2024 09:00:00"	16.3448619918368	0.125797593874543	1.42234352982989	3.17586526176379	3.65798916411326	1.22405638810152	11.1721947746848	101936.039723784	2	0.0383715522565969	0.4	0.5	0.02	1.233	4.297
"140"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.89658301039806	0.0748716989893427	3.74983540071896	4.04333062007717	-0.700891696896586	0.0301905489910757	-0.760064801809979	-0.641718591983194	0.609299333445718	0.0338494300744433	0.542954866584726	0.675643800306709	0.502435699545277	0.016799190511368	0.469509492642478	0.535361906448075	30253	17.3320166595048	75.8	24.74	3.63420707648048	0.1297565	-7.7	0.03138	3.184	3.987	1.721	1.881	79.867	0.119	1e+05	75	"21-Sep-2024 09:30:00"	24.9528033256476	0.129756465124069	1.72052349077394	3.18446817452177	3.98706903448561	1.32777560765288	11.6589519261604	101930.594062934	2	0.0313827067533156	0.4	0.5	0.02	1.433	5.825
"141"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	4.49279663896663	0.0814039162351616	4.33324596378123	4.65234731415204	-1.00592978654599	0.0443780177891544	-1.09291015590802	-0.918949417183971	0.548334626885983	0.0355515053171562	0.478654113471572	0.618015140300395	0.570717840724963	0.0218993595907004	0.527795365119115	0.613640316330812	36591	17.5534585007242	72.8	25.04	4.09783642671808	0.1549484	-10.3	0.05624	2.929	3.149	1.482	1.881	77.922	0.119	1e+05	75	"21-Sep-2024 10:00:00"	31.4941685063981	0.154948376505261	1.48166686178514	2.92921753642212	3.14855220141824	1.35958053396116	11.9949353977571	101938.885922762	2	0.0562356363297044	0.4	0.5	0.02	1.281	4.612
"142"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.59096347398024	0.0713688371133714	2.45108143052006	2.73084551744042	-0.652870639806247	0.0337792878972937	-0.719077628862229	-0.586663650750265	0.970891767534761	0.0422919190228765	0.888000126111841	1.05378340895768	0.384031803094976	0.016987926133593	0.350735676692598	0.417327929497354	18319	16.7660789344397	110.5	21.49	2.05827990866079	0.1327226	-4.7	0.03559	3.198	4.789	1.728	1.88	103.751	0.12	1e+05	72	"21-Sep-2024 10:30:00"	43.9058480978289	0.132722634132426	1.72807253684962	3.19754733830668	4.78937366974929	1.31630919175727	12.5733033964139	101922.221034249	2	0.0355927851320086	0.4	0.5	0.02	1.329	4.96
"143"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.06092557904547	0.0588568132946034	2.94556694846942	3.17628420962151	-1.45553798655989	0.0453913553007142	-1.54450448498839	-1.36657148813138	0.903186880641543	0.0337772916847315	0.836983804137645	0.96938995714544	0.429428273217225	0.0159503320699554	0.398165818425233	0.460690728009217	27735	16.6440274021994	183.7	24.57	2.03457423183674	0.1940549	-9.1	0.09938	3.48	3.292	1.31	1.88	104.271	0.12	1e+05	72	"21-Sep-2024 11:00:00"	70.8759576579882	0.194054947855842	1.30993842779851	3.47977096210351	3.29194225221149	1.42640718836665	13.725148261394	101941.865178127	2	0.0993803134642696	0.4	0.5	0.02	1.115	3.653
"144"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.84539555656209	0.0562769576843421	2.73509341126998	2.95569770185419	-0.903489862013151	0.0342016916998472	-0.970524757329853	-0.836454966696448	0.930086524927774	0.0348057579644181	0.861867667157833	0.998305382697716	0.45201580412938	0.0161745776296005	0.420313830796962	0.483717777461799	25168	15.1785521296885	80	23.36	2.3367673535335	0.169042	-5	0.05846	3.341	4.027	1.586	1.88	94.855	0.12	1e+05	74	"21-Sep-2024 11:30:00"	85.3029204599608	0.169042035519189	1.58620115543522	3.34129715488751	4.0270671354329	1.46678228908488	15.1022755919518	101916.823927363	2	0.0584564721212223	0.4	0.5	0.02	1.233	4.297
"145"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.98557253729787	0.0552822669949337	2.87721997353004	3.0939251010657	-1.09360625358497	0.0363769340651215	-1.16490459719904	-1.02230790997091	1.01502525509856	0.0381931287543373	0.940167192218708	1.08988331797841	0.467451280163029	0.0154950629819599	0.437081147187237	0.497821413138821	28374	15.1211425953338	74.2	23.97	2.22177071875239	0.1963006	-7.3	0.1029	3.046	3.625	1.397	1.88	99.4	0.12	1e+05	73	"21-Sep-2024 12:00:00"	92.7116594596797	0.196300584278954	1.39714518399869	3.0462016113361	3.62476567915099	1.42589618224274	16.4099864609671	101922.143442477	2	0.102871753521532	0.4	0.5	0.02	1.154	3.845
"146"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.06764813201706	0.0527645025371278	1.9642303556376	2.17106590839653	-0.656773198025045	0.0325889459954403	-0.720647131585348	-0.592899264464741	0.761677292229284	0.0351611649856786	0.692761841066416	0.830592743392152	0.383936729017025	0.018465130675919	0.347745299869823	0.420128158164227	20643	12.3024415055951	44.6	23.09	2.56460708429655	0.1663766	-6.8	0.02195	3.672	4.51	1.789	1.88	92.776	0.12	1e+05	74	"21-Sep-2024 12:30:00"	60.827748576528	0.16637663834223	1.7886977528746	3.67180907846788	4.51049783675701	1.85109716636864	17.4993971782796	101927.647142654	2	0.0219456301266117	0.4	0.5	0.02	1.463	6.104
"147"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.66477488756341	0.0483312800036984	1.57004617285528	1.75950360227154	-0.796247109591663	0.0329929015451124	-0.860912791063809	-0.731581428119516	0.768575829603676	0.0385487045256369	0.693020842582899	0.844130816624453	0.326073494786425	0.0163372346521384	0.294052715689249	0.3580942738836	17259	11.8098789037604	66.7	19.71	1.54301951436051	0.1909364	-8.1	0.05225	3.417	3.924	1.587	1.88	114.276	0.12	1e+05	69	"21-Sep-2024 13:00:00"	77.2219054822124	0.190936414263201	1.58670280945159	3.41748909163121	3.92354260681155	1.71022264564965	18.4665620110923	101922.169677144	2	0.0522511003630376	0.4	0.5	0.02	1.331	4.975
"148"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.38920373024682	0.0495211941208649	2.29214279849575	2.4862646619979	-0.894272688252144	0.0399706088878642	-0.972614590344514	-0.815930786159775	0.89475008922776	0.0390884920289304	0.818137125335718	0.971363053119801	0.445163696234443	0.0168398014880706	0.412157892316506	0.478169500152379	27558	12.1776906887292	59	23.57	2.74443915025882	0.2162896	-12.2	0.06586	3.125	3.772	1.486	1.88	94.131	0.12	1e+05	74	"21-Sep-2024 13:30:00"	74.5467880229385	0.216289578101507	1.48567518870822	3.12498935107153	3.77177838945005	1.81213045664009	19.3679179406937	101919.465974543	2	0.0658575211802007	0.4	0.5	0.02	1.309	4.811
"149"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.43937959557652	0.0363740800393906	1.3680868458178	1.51067234533523	-0.538537988515083	0.025680199035711	-0.588870862958211	-0.488205114071955	0.849383329569148	0.0336223651889421	0.783483907092606	0.915282752045691	0.288111221402017	0.0132081225821651	0.26222346349823	0.313998979305804	16705	10.5713139778509	46.7	20.88	1.96464250295976	0.1782368	-10.1	0.02093	3.872	5.487	1.814	1.879	104.645	0.121	1e+05	72	"21-Sep-2024 14:00:00"	50.2578855186037	0.17823684880173	1.81391911716927	3.87181667286921	5.48745747000074	2.00396699182358	19.8131321573353	101919.382601892	2	0.0209347728127194	0.4	0.5	0.02	1.565	7.155
"150"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.99492853373631	0.0430987214651893	1.91045556944386	2.07940149802877	-1.18888692746009	0.0402382803455643	-1.26775346231927	-1.11002039260091	0.996362022070445	0.0370021710207748	0.923838221708855	1.06888582243204	0.351679531677477	0.0137119076834547	0.324804361167803	0.378554702187151	21754	12.9625815941896	80.1	23.96	1.67915180350108	0.2095951	-11.7	0.07029	3.815	4.201	1.421	1.879	110.989	0.121	1e+05	70	"21-Sep-2024 14:30:00"	70.5714115241151	0.2095951415927	1.42060476766064	3.81519320907893	4.20072523277445	1.7218244654165	20.2070851730503	101925.049850449	2	0.0702913957058472	0.4	0.5	0.02	1.246	4.379
"151"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.600669628387232	0.0245847988938902	0.552483724757165	0.6488555320173	-0.512103848254968	0.0278875268101997	-0.566763058003117	-0.457444638506819	0.288492022896051	0.0194856136377283	0.250300459687712	0.32668358610439	0.129425137481619	0.00825894189692139	0.113237712884451	0.145612562078787	6210	10.6170048309179	74.2	15.89	0.44218147401781	0.1439551	-5.7	0.01056	5.025	4.784	2.104	1.879	128.509	0.121	1e+05	67	"21-Sep-2024 15:00:00"	46.9194274359623	0.143955122237514	2.10418923910808	5.02452684933438	4.78386117538455	1.86468535378585	20.2734604449486	101930.688037529	2	0.0105621826164674	0.4	0.5	0.02	1.673	8.449
"152"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.32882809809083	0.0360160128397615	1.25823715564194	1.39941904053972	-0.661911653876773	0.0299131004102408	-0.72054096298219	-0.603282344771356	0.622170430741804	0.0260957063894391	0.57102316699288	0.673317694490728	0.264879718318447	0.0127409845947463	0.239907545127834	0.28985189150906	14628	11.4952146568225	55.7	19.71	1.42962340272057	0.1577514	-10.1	0.01915	4.451	4.811	1.929	1.879	109.521	0.121	1e+05	70	"21-Sep-2024 15:30:00"	34.9327474596666	0.157751350200652	1.92921791384414	4.45085929472263	4.81055250054921	1.80874877046736	20.565341179815	101936.109234434	2	0.0191475320183525	0.4	0.5	0.02	1.664	8.333
"153"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.43747248381264	0.0377469503269184	1.36348892516601	1.51145604245928	-0.797155746400596	0.0317550389859569	-0.859395232472888	-0.734916260328305	0.672165654784295	0.0281934958491673	0.61690674948081	0.727424560087779	0.275588014263907	0.0126865039408257	0.250722622485289	0.300453406042524	15915	11.001602262017	58.9	18.48	1.37395062789665	0.196739	-21	0.0565	3.364	3.632	1.522	1.879	117.305	0.121	1e+05	69	"21-Sep-2024 16:00:00"	32.7234710186187	0.196738958202269	1.52162701604877	3.3635408902349	3.63164308956137	1.72356080244811	20.7637458646066	101933.421080716	2	0.0564959571412909	0.4	0.5	0.02	1.406	5.585
