"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat","cum.emis"
8,46.730156557,"8",71.847473734,2024-09-18 15:00:00,0.333333333333333,"Mp","Open plot",25.117317177,2024-09-18 20:00:00,2024-09-18,15,19.9,293.05,2280,0.38465,1.04451360245897e-09,0.086719953672901,5.58323696390711,5.58323696390711
10,56.1161316126667,"1",75.011632895,2024-09-18 16:00:00,0.416666666666667,"Mp","Open plot",18.8955012823333,2024-09-18 21:00:00,2024-09-18,16,19.6,292.75,2280,0.38465,7.86582156198677e-10,0.0653053899775896,15.0760828086186,15.0760828086186
10,56.1161316126667,"12",55.845582802,2024-09-18 18:00:00,0.416666666666667,"Mp","Open plot",-0.270548810666661,2024-09-18 23:00:00,2024-09-18,18,17,290.15,2280,0.38465,-1.13633302896627e-11,-0.000943431922733757,1.68699456770405,1.68699456770405
10,56.1161316126667,"18",63.920490261,2024-09-18 19:00:00,0.416666666666667,"Mp","Open plot",7.80435864833333,2024-09-19,2024-09-18,19,15.3,288.45,2280,0.38465,3.29723006961035e-10,0.027375003849865,1.92106155912465,1.92106155912465
10,56.1161316126667,"8",58.725533894,2024-09-18 17:00:00,0.416666666666667,"Mp","Open plot",2.60940228133334,2024-09-18 22:00:00,2024-09-18,17,18.6,291.75,2280,0.38465,1.08996549319876e-10,0.00904935626043901,5.67900627384045,5.67900627384045
13,37.742122736,"1",61.583228622,2024-09-18 19:00:00,0.541666666666667,"Mp","Open plot",23.841105886,2024-09-19,2024-09-18,19,15.3,288.45,2280,0.38465,1.00725267459192e-09,0.0836263932531685,15.2994804834647,15.2994804834647
13,37.742122736,"12",57.324760202,2024-09-18 20:00:00,0.541666666666667,"Mp","Open plot",19.582637466,2024-09-19 01:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,8.30505586976129e-10,0.0689520996740535,1.78900756933103,1.78900756933103
13,37.742122736,"18",64.153295932,2024-09-18 21:00:00,0.541666666666667,"Mp","Open plot",26.411173196,2024-09-19 02:00:00,2024-09-18,21,13.5,286.65,2280,0.38465,1.12284115704525e-09,0.0932230397878579,2.10195862458124,2.10195862458124
13,37.742122736,"8",55.403609634,2024-09-18 20:00:00,0.541666666666667,"Mp","Open plot",17.661486898,2024-09-19 01:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,7.490290094254e-10,0.0621875683036702,5.78586166068661,5.78586166068661
15,34.7120482876667,"1",59.685377292,2024-09-18 21:00:00,0.625,"Mp","Open plot",24.9733290043333,2024-09-19 02:00:00,2024-09-18,21,13.5,286.65,2280,0.38465,1.06171283745715e-09,0.0881479071803907,15.4712547838983,15.4712547838983
15,34.7120482876667,"12",55.317611026,2024-09-18 23:00:00,0.625,"Mp","Open plot",20.6055627383333,2024-09-19 04:00:00,2024-09-18,23,11.9,285.05,2280,0.38465,8.80939351338366e-10,0.0731393249038131,1.9310989939089,1.9310989939089
15,34.7120482876667,"18",59.712381494,2024-09-19,0.625,"Mp","Open plot",25.0003332063333,2024-09-19 05:00:00,2024-09-19,0,12.2,285.35,2280,0.38465,1.06770308140847e-09,0.0886452426643178,2.28382690703341,2.28382690703341
15,34.7120482876667,"8",53.951099127,2024-09-18 22:00:00,0.625,"Mp","Open plot",19.2390508393333,2024-09-19 03:00:00,2024-09-18,22,12.9,286.05,2280,0.38465,8.19642116573209e-10,0.0680501682412313,5.91609939723151,5.91609939723151
18,35.077111938,"1",53.200387509,2024-09-19,0.75,"Mp","Open plot",18.123275571,2024-09-19 05:00:00,2024-09-19,0,12.2,285.35,2280,0.38465,7.74000770816506e-10,0.0642608299499229,15.6998678895937,15.6998678895937
18,35.077111938,"12",55.781652111,2024-09-19 01:00:00,0.75,"Mp","Open plot",20.704540173,2024-09-19 06:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,8.88599966748591e-10,0.0737753417176838,2.15147099384115,2.15147099384115
18,35.077111938,"18",64.675428684,2024-09-19 02:00:00,0.75,"Mp","Open plot",29.598316746,2024-09-19 07:00:00,2024-09-19,2,10.2,283.35,2280,0.38465,1.27299404619994e-09,0.105689370107245,2.57532882619076,2.57532882619076
18,35.077111938,"8",47.146170747,2024-09-19 01:00:00,0.75,"Mp","Open plot",12.069058809,2024-09-19 06:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,5.17981330024884e-10,0.0430050090658827,6.08268216319218,6.08268216319218
20,63.673471939,"1",59.555485732,2024-09-19 02:00:00,0.833333333333333,"Mp","Open plot",-4.117986207,2024-09-19 07:00:00,2024-09-19,2,10.2,283.35,2280,0.38465,-1.77110474518891e-10,-0.0147044635025393,15.7494242560411,15.7494242560411
20,63.673471939,"12",146.64829899,2024-09-19 04:00:00,0.833333333333333,"Mp","Open plot",82.974827051,2024-09-19 09:00:00,2024-09-19,4,9.7,282.85,2280,0.38465,3.57497285688187e-09,0.296809423832136,2.52205575939096,2.52205575939096
20,63.673471939,"18",156.1843132,2024-09-19 05:00:00,0.833333333333333,"Mp","Open plot",92.510841261,2024-09-19 10:00:00,2024-09-19,5,10,283.15,2280,0.38465,3.9816092832021e-09,0.330570106286809,3.01158830258481,3.01158830258481
20,63.673471939,"8",105.09613786,2024-09-19 03:00:00,0.833333333333333,"Mp","Open plot",41.422665921,2024-09-19 08:00:00,2024-09-19,3,9.5,282.65,2280,0.38465,1.78595960761445e-09,0.148277948769061,6.27396512102713,6.27396512102713
23,100.360761508333,"1",150.89321339,2024-09-19 05:00:00,0.958333333333333,"Mp","Open plot",50.5324518816667,2024-09-19 10:00:00,2024-09-19,5,10,283.15,2280,0.38465,2.17488541637366e-09,0.180568220564845,15.9982198916346,15.9982198916346
23,100.360761508333,"12",187.59245168,2024-09-19 06:00:00,0.958333333333333,"Mp","Open plot",87.2316901716667,2024-09-19 11:00:00,2024-09-19,6,10.2,283.35,2280,0.38465,3.75174788422713e-09,0.311486037086207,3.43449895076848,3.43449895076848
23,100.360761508333,"18",224.40898325,2024-09-19 07:00:00,0.958333333333333,"Mp","Open plot",124.048221741667,2024-09-19 12:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,5.31829771924466e-09,0.441547655048093,4.16976494458716,4.16976494458716
23,100.360761508333,"8",181.63419567,2024-09-19 06:00:00,0.958333333333333,"Mp","Open plot",81.2734341616667,2024-09-19 11:00:00,2024-09-19,6,10.2,283.35,2280,0.38465,3.49548924318498e-09,0.290210356781863,6.93169757935351,6.93169757935351
25,115.501356475667,"1",183.75746992,2024-09-19 07:00:00,1.04166666666667,"Mp","Open plot",68.2561134443333,2024-09-19 12:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,2.92633241620724e-09,0.242956540697582,16.421744652897,16.421744652897
25,115.501356475667,"12",232.68373602,2024-09-19 09:00:00,1.04166666666667,"Mp","Open plot",117.182379544333,2024-09-19 14:00:00,2024-09-19,9,14.6,287.75,2280,0.38465,4.96283179993301e-09,0.412035365325458,4.15802035318014,4.15802035318014
25,115.501356475667,"18",231.42527779,2024-09-19 10:00:00,1.04166666666667,"Mp","Open plot",115.923921314333,2024-09-19 15:00:00,2024-09-19,10,16.7,289.85,2280,0.38465,4.87396419761609e-09,0.404657199700997,5.01596979933625,5.01596979933625
25,115.501356475667,"8",215.3755314,2024-09-19 08:00:00,1.04166666666667,"Mp","Open plot",99.8741749243333,2024-09-19 13:00:00,2024-09-19,8,12.9,286.05,2280,0.38465,4.25494380204154e-09,0.353263498460122,7.5751714345955,7.5751714345955
28,76.76750531,"1",182.42395513,2024-09-19 10:00:00,1.16666666666667,"Mp","Open plot",105.65644982,2024-09-19 15:00:00,2024-09-19,10,16.7,289.85,2280,0.38465,4.44227341372922e-09,0.368816398114922,17.3394040611158,17.3394040611158
28,76.76750531,"12",174.41864757,2024-09-19 11:00:00,1.16666666666667,"Mp","Open plot",97.65114226,2024-09-19 16:00:00,2024-09-19,11,18.7,291.85,2280,0.38465,4.07755855232157e-09,0.338536221953854,5.28387773409911,5.28387773409911
28,76.76750531,"18",137.90935091,2024-09-19 12:00:00,1.16666666666667,"Mp","Open plot",61.1418456,2024-09-19 17:00:00,2024-09-19,12,19.8,292.95,2280,0.38465,2.54347584542478e-09,0.211170162805079,5.93971084309537,5.93971084309537
28,76.76750531,"8",191.58438361,2024-09-19 11:00:00,1.16666666666667,"Mp","Open plot",114.8168783,2024-09-19 16:00:00,2024-09-19,11,18.7,291.85,2280,0.38465,4.7943376106805e-09,0.398046262405466,8.70213607589388,8.70213607589388
30,44.5233549126667,"1",98.454139622,2024-09-19 13:00:00,1.25,"Mp","Open plot",53.9307847093333,2024-09-19 18:00:00,2024-09-19,13,20.5,293.65,2280,0.38465,2.23815062263329e-09,0.185820766575759,17.8940412258064,17.8940412258064
30,44.5233549126667,"12",77.670627799,2024-09-19 14:00:00,1.25,"Mp","Open plot",33.1472728863333,2024-09-19 19:00:00,2024-09-19,14,21,294.15,2280,0.38465,1.37328768935939e-09,0.114016174150772,5.73643013020374,5.73643013020374
30,44.5233549126667,"18",76.465446104,2024-09-19 15:00:00,1.25,"Mp","Open plot",31.9420911913333,2024-09-19 20:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,1.32290741180573e-09,0.109833389622935,6.26071439552338,6.26071439552338
30,44.5233549126667,"8",74.845981562,2024-09-19 13:00:00,1.25,"Mp","Open plot",30.3226266493333,2024-09-19 18:00:00,2024-09-19,13,20.5,293.65,2280,0.38465,1.25840196987412e-09,0.104477873981213,9.20466021228056,9.20466021228056
33,35.8358431336667,"1",55.681749847,2024-09-19 15:00:00,1.375,"Mp","Open plot",19.8459067133333,2024-09-19 20:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,8.21934197351402e-10,0.0682404665182777,18.2751330754475,18.2751330754475
33,35.8358431336667,"12",55.934260619,2024-09-19 17:00:00,1.375,"Mp","Open plot",20.0984174853333,2024-09-19 22:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,8.38662508071728e-10,0.0696293218929491,6.01189837426932,6.01189837426932
33,35.8358431336667,"18",65.813756971,2024-09-19 17:00:00,1.375,"Mp","Open plot",29.9779138373333,2024-09-19 22:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,1.25091203941419e-09,0.103856028156545,6.5812485221926,6.5812485221926
33,35.8358431336667,"8",38.745213987,2024-09-19 16:00:00,1.375,"Mp","Open plot",2.90937085333334,2024-09-19 21:00:00,2024-09-19,16,20.5,293.65,2280,0.38465,1.20740134265694e-10,0.0100243585390667,9.37641356106098,9.37641356106098
35,33.754544017,"1",47.130061467,2024-09-19 18:00:00,1.45833333333333,"Mp","Open plot",13.37551745,2024-09-19 23:00:00,2024-09-19,18,16.6,289.75,2280,0.38465,5.62561132863237e-10,0.0467062135574162,18.3900797555232,18.3900797555232
35,33.754544017,"12",54.593253731,2024-09-19 19:00:00,1.45833333333333,"Mp","Open plot",20.838709714,2024-09-20,2024-09-19,19,14.5,287.65,2280,0.38465,8.82854271370583e-10,0.0732983096945235,6.15482600585679,6.15482600585679
35,33.754544017,"18",60.84411562,2024-09-19 20:00:00,1.45833333333333,"Mp","Open plot",27.089571603,2024-09-20 01:00:00,2024-09-19,20,13.6,286.75,2280,0.38465,1.15128086508653e-09,0.0955842250878901,6.78068877543704,6.78068877543704
35,33.754544017,"8",45.830689651,2024-09-19 19:00:00,1.45833333333333,"Mp","Open plot",12.076145634,2024-09-20,2024-09-19,19,14.5,287.65,2280,0.38465,5.11618852654177e-10,0.0424767691831911,9.42891468878324,9.42891468878324
38,33.8509197063333,"1",47.570015289,2024-09-19 20:00:00,1.58333333333333,"Mp","Open plot",13.7190955826667,2024-09-20 01:00:00,2024-09-19,20,13.6,286.75,2280,0.38465,5.83048431407016e-10,0.048407156059665,18.5327498099488,18.5327498099488
38,33.8509197063333,"12",53.441707011,2024-09-19 22:00:00,1.58333333333333,"Mp","Open plot",19.5907873046667,2024-09-20 03:00:00,2024-09-19,22,12.5,285.65,2280,0.38465,8.35795901438572e-10,0.0693913240403213,6.36886045645906,6.36886045645906
38,33.8509197063333,"18",56.252932084,2024-09-19 22:00:00,1.58333333333333,"Mp","Open plot",22.4020123776667,2024-09-20 03:00:00,2024-09-19,22,12.5,285.65,2280,0.38465,9.55730356215438e-10,0.0793487916477794,7.04308830054054,7.04308830054054
38,33.8509197063333,"8",43.409536371,2024-09-19 21:00:00,1.58333333333333,"Mp","Open plot",9.55861666466667,2024-09-20 02:00:00,2024-09-19,21,12.9,286.05,2280,0.38465,4.07226159958046e-10,0.0338096446449509,9.54334430952545,9.54334430952545
41,33.2533985476667,"1",43.515697661,2024-09-19 23:00:00,1.70833333333333,"Mp","Open plot",10.2622991133333,2024-09-20 04:00:00,2024-09-19,23,12.5,285.65,2280,0.38465,4.37817398804465e-10,0.0363494591665739,18.6598847327882,18.6598847327882
41,33.2533985476667,"12",59.678623582,2024-09-20,1.70833333333333,"Mp","Open plot",26.4252250343333,2024-09-20 05:00:00,2024-09-20,0,12.4,285.55,2280,0.38465,1.12776628193912e-09,0.0936319445657598,6.61339535936818,6.61339535936818
41,33.2533985476667,"18",68.103987738,2024-09-20 01:00:00,1.70833333333333,"Mp","Open plot",34.8505891903333,2024-09-20 06:00:00,2024-09-20,1,12,285.15,2280,0.38465,1.48942735130235e-09,0.123658581946677,7.34759936093223,7.34759936093223
41,33.2533985476667,"8",49.089348756,2024-09-20,1.70833333333333,"Mp","Open plot",15.8359502083333,2024-09-20 05:00:00,2024-09-20,0,12.4,285.55,2280,0.38465,6.75841006622316e-10,0.0561111895973001,9.67822556088882,9.67822556088882
43,36.9494635696667,"1",51.124222241,2024-09-20 01:00:00,1.79166666666667,"Mp","Open plot",14.1747586713333,2024-09-20 06:00:00,2024-09-20,1,12,285.15,2280,0.38465,6.05793869018719e-10,0.0502955788540768,18.7465297708088,18.7465297708088
43,36.9494635696667,"12",66.868285846,2024-09-20 03:00:00,1.79166666666667,"Mp","Open plot",29.9188222763333,2024-09-20 08:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,1.28180255180672e-09,0.106420689638507,6.81344799357245,6.81344799357245
43,36.9494635696667,"18",79.763112617,2024-09-20 03:00:00,1.79166666666667,"Mp","Open plot",42.8136490473333,2024-09-20 08:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,1.83425149874431e-09,0.152287346589921,7.62354528946882,7.62354528946882
43,36.9494635696667,"8",54.339390619,2024-09-20 02:00:00,1.79166666666667,"Mp","Open plot",17.3899270493333,2024-09-20 07:00:00,2024-09-20,2,11.3,284.45,2280,0.38465,7.4503109319248e-10,0.061855644325188,9.79619239481131,9.79619239481131
46,49.5548368516667,"1",62.491226103,2024-09-20 04:00:00,1.91666666666667,"Mp","Open plot",12.9363892513333,2024-09-20 09:00:00,2024-09-20,4,11.7,284.85,2280,0.38465,5.53451319297471e-10,0.0459498781602206,18.8908979563303,18.8908979563303
46,49.5548368516667,"12",101.95335381,2024-09-20 05:00:00,1.91666666666667,"Mp","Open plot",52.3985169583333,2024-09-20 10:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,2.23781249457401e-09,0.185792693748783,7.25176806865338,7.25176806865338
46,49.5548368516667,"18",117.37207752,2024-09-20 06:00:00,1.91666666666667,"Mp","Open plot",67.8172406683333,2024-09-20 11:00:00,2024-09-20,6,12.4,285.55,2280,0.38465,2.89427988827063e-09,0.240295403751909,8.21241941498157,8.21241941498157
46,49.5548368516667,"8",92.387606466,2024-09-20 05:00:00,1.91666666666667,"Mp","Open plot",42.8327696143333,2024-09-20 10:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,1.82928282295442e-09,0.15187482603174,10.1167881003467,10.1167881003467
48,83.5793547073333,"1",99.070812696,2024-09-20 06:00:00,2,"Mp","Open plot",15.4914579886667,2024-09-20 11:00:00,2024-09-20,6,12.4,285.55,2280,0.38465,6.61138891154022e-10,0.054890557554498,18.991738392045,18.991738392045
48,83.5793547073333,"12",169.05810983,2024-09-20 08:00:00,2,"Mp","Open plot",85.4787551226667,2024-09-20 13:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,3.6416551084499e-09,0.302345667451339,7.7399064298535,7.7399064298535
48,83.5793547073333,"18",198.66056405,2024-09-20 09:00:00,2,"Mp","Open plot",115.081209342667,2024-09-20 14:00:00,2024-09-20,9,13.2,286.35,2280,0.38465,4.89767322684041e-09,0.406625623961937,8.85934044269542,8.85934044269542
48,83.5793547073333,"8",171.07064069,2024-09-20 07:00:00,2,"Mp","Open plot",87.4912859826667,2024-09-20 12:00:00,2024-09-20,7,12.6,285.75,2280,0.38465,3.73130832352614e-09,0.309789057982333,10.5784519843608,10.5784519843608
51,99.014606523,"1",160.63608776,2024-09-20 09:00:00,2.125,"Mp","Open plot",61.621481237,2024-09-20 14:00:00,2024-09-20,9,13.2,286.35,2280,0.38465,2.62251222920378e-09,0.217732098928891,19.4006723767701,19.4006723767701
51,99.014606523,"12",189.3816848,2024-09-20 10:00:00,2.125,"Mp","Open plot",90.367078277,2024-09-20 15:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,3.83917547634409e-09,0.318744646950422,8.67154190145615,8.67154190145615
51,99.014606523,"18",188.14688511,2024-09-20 11:00:00,2.125,"Mp","Open plot",89.132278587,2024-09-20 16:00:00,2024-09-20,11,14.1,287.25,2280,0.38465,3.78144290622824e-09,0.313951443880517,9.9402060444591,9.9402060444591
51,99.014606523,"8",173.37771798,2024-09-20 10:00:00,2.125,"Mp","Open plot",74.363111457,2024-09-20 15:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,3.15925931538078e-09,0.262295120739,11.4365782524428,11.4365782524428
53,56.0737788303333,"1",149.61759839,2024-09-20 11:00:00,2.20833333333333,"Mp","Open plot",93.5438195596667,2024-09-20 16:00:00,2024-09-20,11,14.1,287.25,2280,0.38465,3.96860282832473e-09,0.329490255185054,19.947894730884,19.947894730884
53,56.0737788303333,"12",101.14604173,2024-09-20 13:00:00,2.20833333333333,"Mp","Open plot",45.0722628996667,2024-09-20 18:00:00,2024-09-20,13,17.1,290.25,2280,0.38465,1.8924295042957e-09,0.157117531600745,9.14740408000731,9.14740408000731
53,56.0737788303333,"18",87.935203815,2024-09-20 14:00:00,2.20833333333333,"Mp","Open plot",31.8614249846667,2024-09-20 19:00:00,2024-09-20,14,18.8,291.95,2280,0.38465,1.32996218217401e-09,0.110419106609357,10.364576594949,10.364576594949
53,56.0737788303333,"8",103.94001111,2024-09-20 12:00:00,2.20833333333333,"Mp","Open plot",47.8662322796667,2024-09-20 17:00:00,2024-09-20,12,15.3,288.45,2280,0.38465,2.02227995282066e-09,0.167898267106707,11.8667716402885,11.8667716402885
56,38.7826867666667,"1",63.037311359,2024-09-20 14:00:00,2.33333333333333,"Mp","Open plot",24.2546245923333,2024-09-20 19:00:00,2024-09-20,14,18.8,291.95,2280,0.38465,1.01243850412074e-09,0.0840569428366644,20.5682155279166,20.5682155279166
56,38.7826867666667,"12",64.847987204,2024-09-20 15:00:00,2.33333333333333,"Mp","Open plot",26.0653004373333,2024-09-20 20:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,1.08541740822731e-09,0.0901159612815382,9.51825431933074,9.51825431933074
56,38.7826867666667,"18",80.814460237,2024-09-20 16:00:00,2.33333333333333,"Mp","Open plot",42.0317734703333,2024-09-20 21:00:00,2024-09-20,16,19.5,292.65,2280,0.38465,1.75029705615908e-09,0.145317092344801,10.7481808933802,10.7481808933802
56,38.7826867666667,"8",58.001653794,2024-09-20 15:00:00,2.33333333333333,"Mp","Open plot",19.2189670273333,2024-09-20 20:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,8.00320772429522e-10,0.0664460282232419,12.2182880832834,12.2182880832834
58,34.8682600576667,"1",72.233469207,2024-09-20 16:00:00,2.41666666666667,"Mp","Open plot",37.3652091493333,2024-09-20 21:00:00,2024-09-20,16,19.5,292.65,2280,0.38465,1.55597088052939e-09,0.129183308248197,20.7814557790015,20.7814557790015
58,34.8682600576667,"12",67.02255393,2024-09-20 18:00:00,2.41666666666667,"Mp","Open plot",32.1542938723333,2024-09-20 23:00:00,2024-09-20,18,16.8,289.95,2280,0.38465,1.35144519824723e-09,0.112202717808137,9.72057299842041,9.72057299842041
58,34.8682600576667,"18",79.067490603,2024-09-20 19:00:00,2.41666666666667,"Mp","Open plot",44.1992305453333,2024-09-21,2024-09-20,19,14.7,287.85,2280,0.38465,1.87124671549982e-09,0.155358846545119,11.0488568322701,11.0488568322701
58,34.8682600576667,"8",71.474736962,2024-09-20 17:00:00,2.41666666666667,"Mp","Open plot",36.6064769043333,2024-09-20 22:00:00,2024-09-20,17,18.8,291.95,2280,0.38465,1.52803052370757e-09,0.126863581206359,12.411597692713,12.411597692713
61,33.0458758733333,"1",70.864418642,2024-09-20 19:00:00,2.54166666666667,"Mp","Open plot",37.8185427686667,2024-09-21,2024-09-20,19,14.7,287.85,2280,0.38465,1.60110986249576e-09,0.132930938164888,21.1746271486211,21.1746271486211
61,33.0458758733333,"12",67.148911631,2024-09-20 20:00:00,2.54166666666667,"Mp","Open plot",34.1030357576667,2024-09-21 01:00:00,2024-09-20,20,13.8,286.95,2280,0.38465,1.44833620544987e-09,0.120247020568918,10.069247605986,10.069247605986
61,33.0458758733333,"18",78.163475279,2024-09-20 21:00:00,2.54166666666667,"Mp","Open plot",45.1175994056667,2024-09-21 02:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,1.91812371013627e-09,0.15925077365227,11.5207712625662,11.5207712625662
61,33.0458758733333,"8",74.675484907,2024-09-20 20:00:00,2.54166666666667,"Mp","Open plot",41.6296090336667,2024-09-21 01:00:00,2024-09-20,20,13.8,286.95,2280,0.38465,1.7679854195569e-09,0.146785655368583,12.8220715475754,12.8220715475754
63,32.649206875,"1",71.389891473,2024-09-20 21:00:00,2.625,"Mp","Open plot",38.740684598,2024-09-21 02:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,1.64701638946246e-09,0.136742292926055,21.444300379712,21.444300379712
63,32.649206875,"12",68.23139157,2024-09-20 23:00:00,2.625,"Mp","Open plot",35.582184695,2024-09-21 04:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,1.51856372404071e-09,0.126077607307495,10.3155722338624,10.3155722338624
63,32.649206875,"18",78.194306765,2024-09-21,2.625,"Mp","Open plot",45.54509989,2024-09-21 05:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,1.94853410267146e-09,0.161775573545367,11.8417976097639,11.8417976097639
63,32.649206875,"8",77.598752009,2024-09-20 22:00:00,2.625,"Mp","Open plot",44.949545134,2024-09-21 03:00:00,2024-09-20,22,12.9,286.05,2280,0.38465,1.91498741909408e-09,0.158990385455082,13.1278475883991,13.1278475883991
66,32.597607077,"1",71.813115682,2024-09-21,2.75,"Mp","Open plot",39.215508605,2024-09-21 05:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,1.67773824308213e-09,0.139292951640668,21.8583532465621,21.8583532465621
66,32.597607077,"12",68.735537823,2024-09-21 01:00:00,2.75,"Mp","Open plot",36.137930746,2024-09-21 06:00:00,2024-09-21,1,11.5,284.65,2280,0.38465,1.54715800642149e-09,0.128451626025426,10.6973660838618,10.6973660838618
66,32.597607077,"18",86.398280117,2024-09-21 02:00:00,2.75,"Mp","Open plot",53.80067304,2024-09-21 07:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,2.30415502159847e-09,0.191300731994106,12.3714120680731,12.3714120680731
66,32.597607077,"8",75.828631569,2024-09-21 01:00:00,2.75,"Mp","Open plot",43.231024492,2024-09-21 06:00:00,2024-09-21,1,11.5,284.65,2280,0.38465,1.85083164110067e-09,0.153663900397979,13.5968290171787,13.5968290171787
68,46.9775326253333,"1",84.109651254,2024-09-21 03:00:00,2.83333333333333,"Mp","Open plot",37.1321186286667,2024-09-21 08:00:00,2024-09-21,3,11.3,284.45,2280,0.38465,1.59083950473093e-09,0.132078249461291,22.1297244476641,22.1297244476641
68,46.9775326253333,"12",108.30614908,2024-09-21 04:00:00,2.83333333333333,"Mp","Open plot",61.3286164546667,2024-09-21 09:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,2.62655895525032e-09,0.218068075305318,11.0438857851925,11.0438857851925
68,46.9775326253333,"18",158.36628006,2024-09-21 05:00:00,2.83333333333333,"Mp","Open plot",111.388747434667,2024-09-21 10:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,4.77555029095856e-09,0.396486459362126,12.9591992594293,12.9591992594293
68,46.9775326253333,"8",114.04873328,2024-09-21 03:00:00,2.83333333333333,"Mp","Open plot",67.0712006546667,2024-09-21 08:00:00,2024-09-21,3,11.3,284.45,2280,0.38465,2.8735100385251e-09,0.238571002649343,13.989063920226,13.989063920226
71,91.4940442133333,"1",177.83328071,2024-09-21 05:00:00,2.95833333333333,"Mp","Open plot",86.3392364966667,2024-09-21 10:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,3.70160698875471e-09,0.307323127075031,22.7888265124685,22.7888265124685
71,91.4940442133333,"12",191.11103246,2024-09-21 07:00:00,2.95833333333333,"Mp","Open plot",99.6169882466667,2024-09-21 12:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,4.27086171774051e-09,0.354585071399655,11.90286550525,11.90286550525
71,91.4940442133333,"18",213.27027313,2024-09-21 07:00:00,2.95833333333333,"Mp","Open plot",121.776228916667,2024-09-21 12:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,5.22089096814668e-09,0.433460533039572,14.2041197480318,14.2041197480318
71,91.4940442133333,"8",197.69762091,2024-09-21 06:00:00,2.95833333333333,"Mp","Open plot",106.203576696667,2024-09-21 11:00:00,2024-09-21,6,10.9,284.05,2280,0.38465,4.55645332041133e-09,0.378296098709092,14.9143645722636,14.9143645722636
73,101.379962910667,"1",177.50014447,2024-09-21 08:00:00,3.04166666666667,"Mp","Open plot",76.1201815593333,2024-09-21 13:00:00,2024-09-21,8,11.8,284.95,2280,0.38465,3.25547024419669e-09,0.270282960504897,23.3664326000485,23.3664326000485
73,101.379962910667,"12",209.78601168,2024-09-21 09:00:00,3.04166666666667,"Mp","Open plot",108.406048769333,2024-09-21 14:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,4.62327633604255e-09,0.383844029158423,12.6412946058081,12.6412946058081
73,101.379962910667,"18",207.78189382,2024-09-21 10:00:00,3.04166666666667,"Mp","Open plot",106.401930909333,2024-09-21 15:00:00,2024-09-21,10,14,287.15,2280,0.38465,4.51568110471546e-09,0.374911016266926,15.0124912973383,15.0124912973383
73,101.379962910667,"8",185.97253653,2024-09-21 09:00:00,3.04166666666667,"Mp","Open plot",84.5925736193334,2024-09-21 14:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,3.60768470264398e-09,0.299525300142762,15.5921859711155,15.5921859711155
76,68.197970224,"1",147.10905666,2024-09-21 10:00:00,3.16666666666667,"Mp","Open plot",78.911086436,2024-09-21 15:00:00,2024-09-21,10,14,287.15,2280,0.38465,3.3489740169777e-09,0.278046040683768,24.1889261018315,24.1889261018315
76,68.197970224,"12",148.017693,2024-09-21 12:00:00,3.16666666666667,"Mp","Open plot",79.819722776,2024-09-21 17:00:00,2024-09-21,12,18.8,291.95,2280,0.38465,3.33184133273329e-09,0.276623612502393,13.6319960682993,13.6319960682993
76,68.197970224,"18",115.03001505,2024-09-21 12:00:00,3.16666666666667,"Mp","Open plot",46.832044826,2024-09-21 17:00:00,2024-09-21,12,18.8,291.95,2280,0.38465,1.95486700806485e-09,0.162301358236956,15.8183098590942,15.8183098590942
